arm	run	operation_index	resident_operation_index	kind	scope	wall_us	name
direct	47	162	-1	conv_grouped	full_executor	1282.173	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv
direct	47	163	-1	lut1	full_executor	18.415	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
direct	47	164	-1	lut1	full_executor	59.161	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
direct	47	165	-1	concat	full_executor	97.199	/model.21/Concat
direct	47	166	-1	conv_dense	full_executor	293.89	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
direct	47	167	-1	conv_dense	full_executor	1120.813	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
direct	47	168	-1	conv_dense	full_executor	1193.181	/model.22/cv1/conv/Conv
direct	47	169	-1	lut1	full_executor	19.707	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
direct	47	170	-1	lut1	full_executor	44.58	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
direct	47	171	-1	split	full_executor	25.664	/model.22/Split
direct	47	172	-1	conv_dense	full_executor	62.828	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
direct	47	173	-1	conv_grouped	full_executor	799.343	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
direct	47	174	-1	conv_dense	full_executor	677.812	/model.22/m.0/m.0.0/cv1/conv/Conv
direct	47	175	-1	lut1	full_executor	41.788	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
direct	47	176	-1	lut1	full_executor	12.874	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
direct	47	177	-1	conv_dense	full_executor	915.082	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
direct	47	178	-1	conv_dense	full_executor	795.718	/model.22/m.0/m.0.0/cv2/conv/Conv
direct	47	179	-1	lut1	full_executor	44.579	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
direct	47	180	-1	lut2	full_executor	211.314	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
direct	47	181	-1	conv_dense	full_executor	942.413	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
direct	47	182	-1	conv_dense	full_executor	903.042	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
direct	47	183	-1	split	full_executor	347.51	/model.22/m.0/m.0.1/attn/Split
direct	47	184	-1	split	full_executor	692.728	/model.22/m.0/m.0.1/attn/Split
direct	47	185	-1	reshape_split_transpose	full_executor	387.964	/model.22/m.0/m.0.1/attn/Transpose
direct	47	186	-1	reshape	full_executor	24.873	/model.22/m.0/m.0.1/attn/Reshape_2
direct	47	187	-1	matmul	full_executor	2866.61	/model.22/m.0/m.0.1/attn/MatMul
direct	47	188	-1	conv_grouped	full_executor	5696.057	/model.22/m.0/m.0.1/attn/pe/conv/Conv
direct	47	189	-1	softmax_transpose	full_executor	3945.885	/model.22/m.0/m.0.1/attn/Transpose_1
direct	47	190	-1	matmul	full_executor	3606.917	/model.22/m.0/m.0.1/attn/MatMul_1
direct	47	191	-1	lut2	full_executor	1794.376	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
direct	47	192	-1	conv_dense	full_executor	428.627	/model.22/m.0/m.0.1/attn/proj/conv/Conv
direct	47	193	-1	lut2	full_executor	247.269	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear
direct	47	194	-1	conv_dense	full_executor	909.749	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv
direct	47	195	-1	lut1	full_executor	43.913	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
direct	47	196	-1	conv_dense	full_executor	556.157	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv
direct	47	197	-1	lut2	full_executor	238.395	/model.22/m.0/m.0.1/Add_1_output_0@/model.22/Concat_output_0_QuantizeLinear_Output
direct	47	198	-1	concat	full_executor	99.116	/model.22/Concat
direct	47	199	-1	conv_dense	full_executor	1219.845	/model.22/cv2/conv/Conv
direct	47	200	-1	lut1	full_executor	42.413	/model.22/cv2/act/Mul_output_0_QuantizeLinear
direct	47	201	-1	conv_dense	full_executor	750.764	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv
direct	47	202	-1	conv_grouped	full_executor	802.842	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv
direct	47	203	-1	lut1	full_executor	9.166	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear
direct	47	204	-1	lut1	full_executor	33.08	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear
direct	47	205	-1	conv_dense	full_executor	83.45	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv
direct	47	206	-1	conv_dense	full_executor	374.715	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv
direct	47	207	-1	lut1	full_executor	9.249	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear
direct	47	208	-1	lut1	full_executor	17.79	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear
direct	47	209	-1	conv_dense	full_executor	19.248	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv
direct	47	210	-1	conv_grouped	full_executor	253.477	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv
direct	47	211	-1	lut1	full_executor	12.374	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear
direct	47	212	-1	conv_dense	full_executor	246.061	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv
direct	47	213	-1	lut1	full_executor	18.331	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear
direct	47	214	-1	conv_dense	full_executor	255.935	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv
direct	47	-1	-1	head_decode	full_executor	7528.929	final_head_decode
direct	48	0	-1	input_quant	full_executor	11828.115	images_QuantizeLinear
direct	48	1	-1	conv_dense	full_executor	9984.202	/model.0/conv/Conv
direct	48	2	-1	lut1	full_executor	793.135	/model.0/act/Mul_output_0_QuantizeLinear
direct	48	3	-1	conv_dense	full_executor	8158.163	/model.1/conv/Conv
direct	48	4	-1	lut1	full_executor	447.459	/model.1/act/Mul_output_0_QuantizeLinear
direct	48	5	-1	conv_dense	full_executor	5758.635	/model.2/cv1/conv/Conv
direct	48	6	-1	split	full_executor	187.15	/model.2/Split
direct	48	7	-1	conv_dense	full_executor	3086.131	/model.2/m.0/cv1/conv/Conv
direct	48	8	-1	lut1	full_executor	83.242	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	9	-1	conv_dense	full_executor	3632.539	/model.2/m.0/cv2/conv/Conv
direct	48	10	-1	lut2	full_executor	1603.06	/model.2/m.0/Add_output_0@/model.2/Concat_output_0_QuantizeLinear_Output
direct	48	11	-1	concat	full_executor	625.775	/model.2/Concat
direct	48	12	-1	conv_dense	full_executor	12955.886	/model.2/cv2/conv/Conv
direct	48	13	-1	lut1	full_executor	842.13	/model.2/cv2/act/Mul_output_0_QuantizeLinear
direct	48	14	-1	conv_dense	full_executor	7006.436	/model.3/conv/Conv
direct	48	15	-1	lut1	full_executor	169.985	/model.3/act/Mul_output_0_QuantizeLinear
direct	48	16	-1	conv_dense	full_executor	3308.944	/model.4/cv1/conv/Conv
direct	48	17	-1	split	full_executor	95.908	/model.4/Split
direct	48	18	-1	conv_dense	full_executor	1648.764	/model.4/m.0/cv1/conv/Conv
direct	48	19	-1	lut1	full_executor	45.121	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	20	-1	conv_dense	full_executor	1890.617	/model.4/m.0/cv2/conv/Conv
direct	48	21	-1	lut2	full_executor	918.04	/model.4/m.0/Add_output_0@/model.4/Concat_output_0_QuantizeLinear_Output
direct	48	22	-1	concat	full_executor	311.097	/model.4/Concat
direct	48	23	-1	conv_dense	full_executor	6839.326	/model.4/cv2/conv/Conv
direct	48	-1	0	lut	resident_core	355.176	/model.4/cv2/final_silu
direct	48	25	1	conv	resident_core	3516.426	/model.5/conv/Conv
direct	48	27	2	conv	resident_core	1203.43	/model.6/cv1/conv/Conv
direct	48	29	3	conv	resident_core	247.352	/model.6/m.0/cv1/conv/Conv
direct	48	30	4	conv	resident_core	269.642	/model.6/m.0/cv2/conv/Conv
direct	48	32	5	conv	resident_core	537.45	/model.6/m.0/m/m.0/cv1/conv/Conv
direct	48	34	6	conv	resident_core	549.991	/model.6/m.0/m/m.0/cv2/conv/Conv
direct	48	-1	7	add_silu	resident_core	174.026	/model.6/m.0/m/m.0/Add
direct	48	36	8	conv	resident_core	537.992	/model.6/m.0/m/m.1/cv1/conv/Conv
direct	48	38	9	conv	resident_core	583.404	/model.6/m.0/m/m.1/cv2/conv/Conv
direct	48	-1	10	add_silu	resident_core	210.439	/model.6/m.0/m/m.1/Add
direct	48	40	11	concat	resident_core	6.166	/model.6/m.0/Concat
direct	48	41	12	conv	resident_core	504.495	/model.6/m.0/cv3/conv/Conv
direct	48	42	13	concat	resident_core	53.495	/model.6/Concat
direct	48	43	14	conv	resident_core	1432.535	/model.6/cv2/conv/Conv
direct	48	45	15	conv	resident_core	1787.21	/model.7/conv/Conv
direct	48	47	16	conv	resident_core	734.891	/model.8/cv1/conv/Conv
direct	48	49	17	conv	resident_core	148.903	/model.8/m.0/cv1/conv/Conv
direct	48	50	18	conv	resident_core	158.527	/model.8/m.0/cv2/conv/Conv
direct	48	52	19	conv	resident_core	450.375	/model.8/m.0/m/m.0/cv1/conv/Conv
direct	48	54	20	conv	resident_core	439.917	/model.8/m.0/m/m.0/cv2/conv/Conv
direct	48	-1	21	add_silu	resident_core	80.368	/model.8/m.0/m/m.0/Add
direct	48	56	22	conv	resident_core	440.459	/model.8/m.0/m/m.1/cv1/conv/Conv
direct	48	58	23	conv	resident_core	431.877	/model.8/m.0/m/m.1/cv2/conv/Conv
direct	48	-1	24	add_silu	resident_core	96.7	/model.8/m.0/m/m.1/Add
direct	48	60	25	concat	resident_core	5.208	/model.8/m.0/Concat
direct	48	61	26	conv	resident_core	302.889	/model.8/m.0/cv3/conv/Conv
direct	48	62	27	concat	resident_core	28.206	/model.8/Concat
direct	48	63	28	conv	resident_core	927.581	/model.8/cv2/conv/Conv
direct	48	65	29	conv	resident_core	388.089	/model.9/cv1/conv/Conv
direct	48	-1	30	maxpool	resident_core	476.581	/model.9/m/MaxPool
direct	48	-1	31	maxpool	resident_core	472.956	/model.9/m_1/MaxPool
direct	48	-1	32	maxpool	resident_core	473.29	/model.9/m_2/MaxPool
direct	48	66	33	concat	resident_core	98.574	/model.9/Concat
direct	48	67	34	conv	resident_core	1007.366	/model.9/cv2/conv/Conv
direct	48	-1	35	add_silu	resident_core	422.877	/model.9/Add
direct	48	-1	-1	bridge	resident_bridge	120.53	resident_core_bridge_overhead
direct	48	69	-1	conv_dense	full_executor	1000.407	/model.10/cv1/conv/Conv
direct	48	70	-1	split	full_executor	27.956	/model.10/Split
direct	48	71	-1	conv_dense	full_executor	893.625	/model.10/m/m.0/attn/qkv/conv/Conv
direct	48	72	-1	split	full_executor	347.427	/model.10/m/m.0/attn/Split
direct	48	73	-1	split	full_executor	692.686	/model.10/m/m.0/attn/Split
direct	48	74	-1	reshape_split_transpose	full_executor	354.675	/model.10/m/m.0/attn/Transpose
direct	48	75	-1	reshape	full_executor	23.331	/model.10/m/m.0/attn/Reshape_2
direct	48	76	-1	matmul	full_executor	2913.439	/model.10/m/m.0/attn/MatMul
direct	48	77	-1	conv_grouped	full_executor	5719.014	/model.10/m/m.0/attn/pe/conv/Conv
direct	48	78	-1	softmax_transpose	full_executor	4529.666	/model.10/m/m.0/attn/Transpose_1
direct	48	79	-1	matmul	full_executor	3636.872	/model.10/m/m.0/attn/MatMul_1
direct	48	80	-1	lut2	full_executor	1801.375	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear
direct	48	81	-1	conv_dense	full_executor	427.46	/model.10/m/m.0/attn/proj/conv/Conv
direct	48	82	-1	lut2	full_executor	234.645	/model.10/m/m.0/Add_output_0_QuantizeLinear
direct	48	83	-1	conv_dense	full_executor	919.999	/model.10/m/m.0/ffn/ffn.0/conv/Conv
direct	48	84	-1	lut1	full_executor	42.287	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
direct	48	85	-1	conv_dense	full_executor	553.407	/model.10/m/m.0/ffn/ffn.1/conv/Conv
direct	48	86	-1	lut2	full_executor	242.727	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output
direct	48	87	-1	concat	full_executor	49.829	/model.10/Concat
direct	48	88	-1	conv_dense	full_executor	1050.07	/model.10/cv2/conv/Conv
direct	48	89	-1	concat	full_executor	523.368	/model.12/Concat
direct	48	90	-1	conv_dense	full_executor	2843.613	/model.13/cv1/conv/Conv
direct	48	91	-1	split	full_executor	52.454	/model.13/Split
direct	48	92	-1	conv_dense	full_executor	400.047	/model.13/m.0/cv1/conv/Conv
direct	48	93	-1	conv_dense	full_executor	394.089	/model.13/m.0/cv2/conv/Conv
direct	48	94	-1	lut1	full_executor	22.748	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	95	-1	conv_dense	full_executor	602.778	/model.13/m.0/m/m.0/cv1/conv/Conv
direct	48	96	-1	lut1	full_executor	27.623	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	97	-1	conv_dense	full_executor	610.485	/model.13/m.0/m/m.0/cv2/conv/Conv
direct	48	98	-1	lut2	full_executor	222.813	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
direct	48	99	-1	conv_dense	full_executor	636.9	/model.13/m.0/m/m.1/cv1/conv/Conv
direct	48	100	-1	lut1	full_executor	20.332	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
direct	48	101	-1	conv_dense	full_executor	606.277	/model.13/m.0/m/m.1/cv2/conv/Conv
direct	48	102	-1	lut2	full_executor	242.478	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
direct	48	103	-1	concat	full_executor	48.787	/model.13/m.0/Concat
direct	48	104	-1	conv_dense	full_executor	802.593	/model.13/m.0/cv3/conv/Conv
direct	48	105	-1	concat	full_executor	168.192	/model.13/Concat
direct	48	106	-1	conv_dense	full_executor	1973.943	/model.13/cv2/conv/Conv
direct	48	107	-1	concat	full_executor	1083.858	/model.15/Concat
direct	48	108	-1	conv_dense	full_executor	4911.796	/model.16/cv1/conv/Conv
direct	48	109	-1	split	full_executor	91.617	/model.16/Split
direct	48	110	-1	conv_dense	full_executor	705.727	/model.16/m.0/cv1/conv/Conv
direct	48	111	-1	conv_dense	full_executor	702.893	/model.16/m.0/cv2/conv/Conv
direct	48	112	-1	lut1	full_executor	42.454	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	113	-1	conv_dense	full_executor	1152.352	/model.16/m.0/m/m.0/cv1/conv/Conv
direct	48	114	-1	lut1	full_executor	42.955	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	115	-1	conv_dense	full_executor	1106.189	/model.16/m.0/m/m.0/cv2/conv/Conv
direct	48	116	-1	lut2	full_executor	550.699	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear
direct	48	117	-1	conv_dense	full_executor	1090.108	/model.16/m.0/m/m.1/cv1/conv/Conv
direct	48	118	-1	lut1	full_executor	35.413	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
direct	48	119	-1	conv_dense	full_executor	1117.189	/model.16/m.0/m/m.1/cv2/conv/Conv
direct	48	120	-1	lut2	full_executor	504.078	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
direct	48	121	-1	concat	full_executor	99.783	/model.16/m.0/Concat
direct	48	122	-1	conv_dense	full_executor	1410.287	/model.16/m.0/cv3/conv/Conv
direct	48	123	-1	concat	full_executor	355.343	/model.16/Concat
direct	48	124	-1	conv_dense	full_executor	3508.968	/model.16/cv2/conv/Conv
direct	48	125	-1	lut1	full_executor	159.652	/model.16/cv2/act/Mul_output_0_QuantizeLinear
direct	48	126	-1	conv_dense	full_executor	1754.005	/model.17/conv/Conv
direct	48	127	-1	conv_dense	full_executor	2668.546	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
direct	48	128	-1	conv_grouped	full_executor	2379.155	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
direct	48	129	-1	lut1	full_executor	65.327	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
direct	48	130	-1	lut1	full_executor	177.067	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear
direct	48	131	-1	concat	full_executor	125.197	/model.18/Concat
direct	48	132	-1	conv_dense	full_executor	1124.188	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv
direct	48	133	-1	conv_dense	full_executor	4335.309	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv
direct	48	134	-1	conv_dense	full_executor	2013.273	/model.19/cv1/conv/Conv
direct	48	135	-1	lut1	full_executor	53.537	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear
direct	48	136	-1	lut1	full_executor	247.81	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear
direct	48	137	-1	split	full_executor	48.162	/model.19/Split
direct	48	138	-1	conv_dense	full_executor	242.978	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv
direct	48	139	-1	conv_grouped	full_executor	2903.024	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv
direct	48	140	-1	conv_dense	full_executor	458.458	/model.19/m.0/cv1/conv/Conv
direct	48	141	-1	conv_dense	full_executor	392.63	/model.19/m.0/cv2/conv/Conv
direct	48	142	-1	lut1	full_executor	459.666	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear
direct	48	143	-1	lut1	full_executor	27.83	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	144	-1	conv_dense	full_executor	4209.07	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv
direct	48	145	-1	conv_dense	full_executor	651.565	/model.19/m.0/m/m.0/cv1/conv/Conv
direct	48	146	-1	lut1	full_executor	282.766	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear
direct	48	147	-1	lut1	full_executor	31.289	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	148	-1	conv_dense	full_executor	4151.325	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv
direct	48	149	-1	conv_dense	full_executor	716.559	/model.19/m.0/m/m.0/cv2/conv/Conv
direct	48	150	-1	lut2	full_executor	251.726	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear
direct	48	151	-1	conv_dense	full_executor	599.778	/model.19/m.0/m/m.1/cv1/conv/Conv
direct	48	152	-1	lut1	full_executor	19.748	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
direct	48	153	-1	conv_dense	full_executor	598.779	/model.19/m.0/m/m.1/cv2/conv/Conv
direct	48	154	-1	lut2	full_executor	260.559	/model.19/m.0/m/m.1/Add_output_0@/model.19/m.0/Concat_output_0_QuantizeLinear_Output
direct	48	155	-1	concat	full_executor	54.495	/model.19/m.0/Concat
direct	48	156	-1	conv_dense	full_executor	827.299	/model.19/m.0/cv3/conv/Conv
direct	48	157	-1	concat	full_executor	165.776	/model.19/Concat
direct	48	158	-1	conv_dense	full_executor	1973.86	/model.19/cv2/conv/Conv
direct	48	159	-1	lut1	full_executor	83.034	/model.19/cv2/act/Mul_output_0_QuantizeLinear
direct	48	160	-1	conv_dense	full_executor	1175.35	/model.20/conv/Conv
direct	48	161	-1	conv_dense	full_executor	1293.506	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv
direct	48	162	-1	conv_grouped	full_executor	1352.0	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv
direct	48	163	-1	lut1	full_executor	20.123	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
direct	48	164	-1	lut1	full_executor	59.537	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
direct	48	165	-1	concat	full_executor	99.282	/model.21/Concat
direct	48	166	-1	conv_dense	full_executor	294.223	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
direct	48	167	-1	conv_dense	full_executor	1075.276	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
direct	48	168	-1	conv_dense	full_executor	1213.305	/model.22/cv1/conv/Conv
direct	48	169	-1	lut1	full_executor	19.498	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
direct	48	170	-1	lut1	full_executor	42.996	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
direct	48	171	-1	split	full_executor	25.956	/model.22/Split
direct	48	172	-1	conv_dense	full_executor	70.536	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
direct	48	173	-1	conv_grouped	full_executor	843.589	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
direct	48	174	-1	conv_dense	full_executor	678.937	/model.22/m.0/m.0.0/cv1/conv/Conv
direct	48	175	-1	lut1	full_executor	46.079	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
direct	48	176	-1	lut1	full_executor	13.123	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
direct	48	177	-1	conv_dense	full_executor	923.79	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
direct	48	178	-1	conv_dense	full_executor	746.14	/model.22/m.0/m.0.0/cv2/conv/Conv
direct	48	179	-1	lut1	full_executor	41.621	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
direct	48	180	-1	lut2	full_executor	210.356	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
direct	48	181	-1	conv_dense	full_executor	971.036	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
direct	48	182	-1	conv_dense	full_executor	903.75	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
direct	48	183	-1	split	full_executor	347.551	/model.22/m.0/m.0.1/attn/Split
direct	48	184	-1	split	full_executor	692.853	/model.22/m.0/m.0.1/attn/Split
direct	48	185	-1	reshape_split_transpose	full_executor	355.051	/model.22/m.0/m.0.1/attn/Transpose
direct	48	186	-1	reshape	full_executor	24.206	/model.22/m.0/m.0.1/attn/Reshape_2
direct	48	187	-1	matmul	full_executor	2895.608	/model.22/m.0/m.0.1/attn/MatMul
direct	48	188	-1	conv_grouped	full_executor	5670.269	/model.22/m.0/m.0.1/attn/pe/conv/Conv
direct	48	189	-1	softmax_transpose	full_executor	3930.221	/model.22/m.0/m.0.1/attn/Transpose_1
direct	48	190	-1	matmul	full_executor	3252.408	/model.22/m.0/m.0.1/attn/MatMul_1
direct	48	191	-1	lut2	full_executor	1831.956	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
direct	48	192	-1	conv_dense	full_executor	427.835	/model.22/m.0/m.0.1/attn/proj/conv/Conv
direct	48	193	-1	lut2	full_executor	246.728	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear
direct	48	194	-1	conv_dense	full_executor	905.875	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv
direct	48	195	-1	lut1	full_executor	52.578	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
