scope	source_file	sample	operation_index	M	N	K	worker	cpu	event	status	errno	event_id	iterations	raw_u64	time_enabled	time_running	scaled_count	tid
shape	shapes_dtlb_read_miss.log	0	206	400	80	256	1	1	dtlb_read_miss	available	0	1114	5	6817	883541	883541	6817.000000
shape	shapes_dtlb_read_miss.log	0	206	400	80	256	2	2	cycles	available	0	1112	5	1297288	812792	812792	1297288.000000
shape	shapes_dtlb_read_miss.log	0	206	400	80	256	2	2	dtlb_read_miss	available	0	1113	5	6308	812792	812792	6308.000000
shape	shapes_dtlb_read_miss.log	0	206	400	80	256	3	3	cycles	available	0	1115	5	1344845	850417	850417	1344845.000000
shape	shapes_dtlb_read_miss.log	0	206	400	80	256	3	3	dtlb_read_miss	available	0	1116	5	6335	850417	850417	6335.000000
shape	shapes_dtlb_read_miss.log	0	161	1600	16	1152	0	0	cycles	available	0	1117	5	10293286	6436458	6436458	10293286.000000
shape	shapes_dtlb_read_miss.log	0	161	1600	16	1152	0	0	dtlb_read_miss	available	0	1118	5	24836	6436458	6436458	24836.000000
shape	shapes_dtlb_read_miss.log	0	161	1600	16	1152	1	1	cycles	available	0	1111	5	10592341	6627750	6627750	10592341.000000
shape	shapes_dtlb_read_miss.log	0	161	1600	16	1152	1	1	dtlb_read_miss	available	0	1114	5	26181	6627750	6627750	26181.000000
shape	shapes_dtlb_read_miss.log	0	161	1600	16	1152	2	2	cycles	available	0	1112	5	10313324	6450875	6450875	10313324.000000
shape	shapes_dtlb_read_miss.log	0	161	1600	16	1152	2	2	dtlb_read_miss	available	0	1113	5	25258	6450875	6450875	25258.000000
shape	shapes_dtlb_read_miss.log	0	161	1600	16	1152	3	3	cycles	available	0	1115	5	10466674	6550918	6550918	10466674.000000
shape	shapes_dtlb_read_miss.log	0	161	1600	16	1152	3	3	dtlb_read_miss	available	0	1116	5	24842	6550918	6550918	24842.000000
shape	shapes_dtlb_read_miss.log	0	201	400	16	2304	0	0	cycles	available	0	1117	5	4498888	2813957	2813957	4498888.000000
shape	shapes_dtlb_read_miss.log	0	201	400	16	2304	0	0	dtlb_read_miss	available	0	1118	5	9270	2813957	2813957	9270.000000
shape	shapes_dtlb_read_miss.log	0	201	400	16	2304	1	1	cycles	available	0	1111	5	5181075	3254418	3254418	5181075.000000
shape	shapes_dtlb_read_miss.log	0	201	400	16	2304	1	1	dtlb_read_miss	available	0	1114	5	10749	3254418	3254418	10749.000000
shape	shapes_dtlb_read_miss.log	0	201	400	16	2304	2	2	cycles	available	0	1112	5	4612018	2890624	2890624	4612018.000000
shape	shapes_dtlb_read_miss.log	0	201	400	16	2304	2	2	dtlb_read_miss	available	0	1113	5	9472	2890624	2890624	9472.000000
shape	shapes_dtlb_read_miss.log	0	201	400	16	2304	3	3	cycles	available	0	1115	5	4936066	3099081	3099081	4936066.000000
shape	shapes_dtlb_read_miss.log	0	201	400	16	2304	3	3	dtlb_read_miss	available	0	1116	5	10122	3099081	3099081	10122.000000
