selection_group	image_id	model	provider	boundary_index	boundary_label	boundary_name	shape	dtype	bytes	sha256	minimum	maximum	mean	stddev	non_finite	lower_rail_count	upper_rail_count
small-loss	237759	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	4bc29e94bcef6887f8f1b9f0dd49d5ed04b196aca1b41e48c335872787229931	-118.93492889404297	0.0	-20.031202832378447	4.306661219572884	0	0	1
small-loss	237759	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	e6bee2577c1a7d9c08010efa29032925ddd099c7f13cdae9d99d5a33e3323685	0.0	11.459318161010742	3.8957910991646347	2.300626483268792	0	1	0
small-loss	237759	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	610fde7c13678d11656161a79e10fad5cfef4912b2cee9dbcc6eb6e4fbb7caff	-34.525054931640625	-4.467947959899902	-19.3608632530272	3.146376520670103	0	0	0
small-loss	237759	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	302785060fe0ad9179e7d877a694c939f88f0ab46cdb4b77cb306898bbec3dbb	-0.5645624995231628	6.143768310546875	1.6741963339838548	1.0910006266015517	0	0	0
small-loss	237759	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	00c02a33d7c55f2ac194a90cb145bec0c5a06733b19b19557a5d4358282b274e	-27.8143367767334	-0.7819291353225708	-19.479225070015875	2.590793995058601	0	0	0
small-loss	237759	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	37d440959e565ac2365f0da95cda9eeeb4b066cd9f61f5a7ca0b733fe2a9b6cc	0.05494349077343941	9.285449981689453	2.5551642122259364	1.6248094394444133	0	0	0
small-loss	237759	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	c4f4445fe92983e00a1015f7a0ac7136dcc8fc687f6f354ca1d88627161fbcf0	-107.96839904785156	0.42507243156433105	-20.081211999265477	4.465042801896395	0	2	1
small-loss	237759	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	2e552ba0929f217d32650a41fdfaaf347930671cd7d272db5d94db0d25747359	0.0	12.429818153381348	3.9607950304821133	2.391145707699855	0	0	0
small-loss	237759	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	232430a9c0d3e6e4ab8df7baaf6dc1100fe61b130258502f1746082c36436128	-36.45425796508789	-4.247097969055176	-19.419236638590693	3.229139042875938	0	0	0
small-loss	237759	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	702093154fcd35e86e4ea26234c4499455ca414a610a146b60c2c3ae878978d0	-0.5645624995231628	6.243397235870361	1.6589277200248034	1.0733203625012002	0	0	0
small-loss	237759	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	cb82780b92bab3e8cc03cd2bd8199d15cdc8b9d072c3cf610801db639f5f7d2a	-27.702632904052734	-0.6702249646186829	-19.545781769699417	2.6315118934759116	0	0	0
small-loss	237759	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	f47277900e3d93e217a3c5f3c4a750e462463e9fe8cd7480120d55f113fe3b00	0.05494349077343941	9.065675735473633	2.548364953758428	1.6088243448209132	0	0	0
small-loss	237759	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	1f6c6756929d23099f505a77102648790a977a795f61f41d777e76ee9e3003f2	-107.96839904785156	0.0	-20.059945082040503	4.306106792917412	0	1	0
small-loss	237759	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	457bc5fe161b63d1159c2deb5be29b075eced04187ce70180c5a627198a26604	-0.07443004846572876	11.462227821350098	3.896552598103881	2.300751647801354	0	0	0
small-loss	237759	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	3844fb6b6de83b050b55dd1b01a004721116b6bf96c9fd826bdf466f245abd76	-34.684635162353516	-4.247097969055176	-19.39008207911253	3.147006130565836	0	0	0
small-loss	441012	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	eb7e9d621a12766794e6f6b345245762e73146e5b8dcf748c4954296c5e8ccbe	-0.5526973009109497	6.794925689697266	1.9504449505120283	1.1898698872099722	0	0	0
small-loss	441012	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	78677254abe6a580c5b449da8cb0649ff63bda08e2ef946c920bf4c912fb5d9a	-27.284664154052734	-1.8553571701049805	-19.665292525488418	2.5371049412511426	0	0	0
small-loss	441012	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	df999130c4eefe189f80f3a88640fa815b0aadd845552701a348b8aa1b1281c5	0.051601748913526535	9.959137916564941	2.8648162147944096	1.604170529682823	0	0	0
small-loss	441012	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	a8752490d1ab83911885e5509ebe9ab92161fbea3379077dafe9e621820f933c	-122.53901672363281	0.0	-20.775238025186585	6.466805391960452	0	0	4
small-loss	441012	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	115e1f9f6e7f24f26ecf1360cd8152d00d55958d803ae3e2f97db9d0cbba7e52	0.20104065537452698	13.067643165588379	4.015242756661028	2.583538710936314	0	0	0
small-loss	441012	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	b8d07bd7356db6e1b01e713ae0f4c1e7ca96f5be3628622debb725813f9e68d2	-32.087989807128906	-3.6555938720703125	-19.018646343737842	3.1679670111468123	0	0	0
small-loss	441012	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	265f179d93642881d9456ceda3f0ff7009e51e8ba62076f556ca94c73f8c3d94	-0.5201857089996338	6.859949111938477	1.8926314405939775	1.1582728063337806	0	0	0
small-loss	441012	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	ab7f6fd6018d6ef92cfefad2dd25485f6ba0f00195fc254ed9da1b3f96245ac5	-27.830358505249023	-1.6370799541473389	-19.680137727041263	2.5777798648820296	0	18	0
small-loss	441012	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	c01ac78700143f2f4c2a6b3424b80e7dd09289cf19061f2bac6eac11b29d0947	0.051601748913526535	9.236713409423828	2.8215836292289898	1.5874307303497934	0	0	0
small-loss	441012	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	40319ee07cde1dd0585c51eb1b591aa71d047142c6417a3bc4589eea9a15d3e2	-123.05388641357422	0.0	-20.72262474801764	6.475115086344834	0	0	4
small-loss	441012	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	b3b92ec6578662bb074e79a3bfdf058f9fcf63a4be048134f380e11770edbbae	0.20104065537452698	12.196466445922852	4.000374119784683	2.473396635367064	0	0	0
small-loss	441012	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	74a63c62c11d9feeae5f2e73d430d628a55f4bf23313c50a67b5ec4f2203d456	-34.11887741088867	-4.467947959899902	-18.886092989712953	3.106116224991456	0	0	0
small-loss	441012	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	ecfffa4f4317bc9f8124a95295ae5a1c15b66b103ebf21bb089da7d500a6ad0c	-0.5645624995231628	6.80795955657959	1.950357164738234	1.1898445716812782	0	0	0
small-loss	441012	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	50d76ff9d57ed05d4c9ada3c2626018330037d7e01a77fd2216c558ea786ce12	-27.59092903137207	-1.8989707231521606	-19.634600976678076	2.5348657588930466	0	0	0
small-loss	441012	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	e8879fb8a2a0f71ea059ab2f322b616f5b0185025aa7e6c6466d5dbc19f468df	0.05494349077343941	9.944771766662598	2.8651742743194335	1.603756147449757	0	0	0
small-loss	441012	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	42b0f87572f75ebdb29c2e8fff747d793a1821f15f0a31703a2c1f09440563ed	-107.96839904785156	0.0	-20.820373127816246	6.469517929745528	0	7	0
small-loss	441012	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	fd41f97a4ecb7bfad5075cd41fbfb98c17d5746d668ecf51cc826d9c3691ea62	0.14886009693145752	13.099688529968262	4.014617259241641	2.5832460526046392	0	0	0
small-loss	441012	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	14fee47a26276a8650c0882204567340795d4acdb841385611de6d5327b69a53	-32.20716094970703	-3.539248466491699	-19.078572914958	3.156429093029468	0	0	0
small-loss	441012	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	720cc81d65ba22c9c0f29d90443aec5f41d1324955e9b65d77157ddd91f494d7	-0.5313529372215271	6.874378681182861	1.8925167521150434	1.1581759464256232	0	0	0
small-loss	441012	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	9dbb767d9ce72a4924c3bfd93826da56aff1300828bac3de74d2f4af22af0b2e	-27.926040649414062	-1.7872666120529175	-19.676931401990586	2.5855749896847886	0	11	0
small-loss	441012	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	315dbfe84a25c4bb4ce42be60c6024679f54a4212edb0606ea440701741cd259	0.05494349077343941	9.285449981689453	2.8212624050845623	1.5878349445399358	0	0	0
small-loss	441012	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	e0699626d8026e968c1bd3086cda5709dcafde2e7d313580831e6ec0861f2a79	-107.96839904785156	0.0	-20.74922993566096	6.4621880439055825	0	8	0
small-loss	441012	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	d02c230bac1631ed40d24ea22830b908c4202ffd6e2f9345ce15697fad543d38	0.14886009693145752	12.206527709960938	4.000475547276437	2.4734006978830063	0	0	0
small-loss	441012	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	346c9126651718cd44df717bd3f41663a71149c4f07aee702a583edd16e71987	-34.330711364746094	-4.247097969055176	-18.96533908510208	3.107973850737843	0	0	0
small-loss	365947	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	fafc648367074d70a674bf07dd39011052c6b28c2bb73c0799de4c1f7cdc08e9	-0.6177205443382263	6.924972057342529	1.825070797050139	1.1903845806747042	0	0	0
small-loss	365947	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	4cf41ed73065ed9f72fb8f7579580e13befc1c613577122db4a398102d0379bc	-27.830358505249023	-0.6548319458961487	-18.583235561659677	3.218680552571706	0	24	0
small-loss	365947	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	5648bf73a9cd433b7fecd480bf83bc915b819d20266e6a98d6843d825419ed12	0.051601748913526535	7.224245071411133	2.278152709748829	1.4543388427120387	0	0	0
small-loss	365947	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	b7587460dae1727e6197647ad25728816022b8bdc5158ea20dcc6d455cf00ced	-114.81596374511719	-1.0297396183013916	-19.213641928204336	6.440366772947076	0	0	0
small-loss	365947	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	d4995ba6aee1cc379410301e1ff1cde4ea41588fabcfa66a944fb37435caed0c	0.13402710855007172	10.923209190368652	3.2048394597042353	2.113461239636501	0	0	0
small-loss	365947	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	7de357b641898a3bc0139c89484d609d1de34f501d0558a63a1405fc8df4a18b	-80.8292465209961	0.0	-18.57040450159088	4.686850639183715	0	0	1
small-loss	365947	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	24bac3a079ed9dd11305e822df0d80625699f24c1cf63719945580ee87aa4d06	-0.6827437281608582	6.98999547958374	1.79532267698145	1.1679912983522212	0	0	0
small-loss	365947	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	de6b9e88f904257cd963a9a6d8b9e7460417dbf2604de5f59c719eb3dcb628c3	-27.830358505249023	-0.7639706134796143	-18.653242684709838	3.2609156825792773	0	59	0
small-loss	365947	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	483138575c46b71b2e721405a71ed8ddb0144f8748747455fc87d83ca68d9f31	0.051601748913526535	7.121041297912598	2.246732082507806	1.4269903968943358	0	0	0
small-loss	365947	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	520bc12d1d1fcbbd4f97b6f6eee7cbf397afc5aa40cd0f2b6e7cdf916cac8af2	-121.50927734375	-1.0297396183013916	-19.28495944197383	6.518747618474291	0	0	0
small-loss	365947	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	1627a8446b5409ab2f994c9fba7b619961be0bee46f0792558b399c97ba7d5b4	0.13402710855007172	10.387101173400879	3.106622730093077	1.9946102103335936	0	0	0
small-loss	365947	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	279fcdd797b584047ebe23be837871e885e8de835f4478dbbe98f0ea92a57099	-74.33040618896484	0.0	-18.4114496324379	4.6183873777442965	0	0	1
small-loss	365947	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	75efb624c9f61d5b1b4c7808efa777c54967085b9230ee01efc9b14f89ecb3ff	-0.6309816241264343	6.940797805786133	1.825066319682519	1.190307816987557	0	0	0
small-loss	365947	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	349a45c9a289e7555e1e2dcabbaba2c13a81e4c90e2597a9d421cd6ad888d7d0	-27.926040649414062	-0.8936333060264587	-18.548433986088146	3.2146501434075074	0	14	0
small-loss	365947	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	39f1b787eb0d2c2428ad8d5ffc5c16285ed5171c1f2a026ee4ee98bcee4e12ab	0.05494349077343941	7.197597503662109	2.277819772508228	1.4538674134429097	0	0	0
small-loss	365947	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	d60f3f1adda2c3a103b6f03aa848c42a7f3bf06a38e772f58e439c256b6731f0	-107.96839904785156	-0.42507243156433105	-19.32832239165157	6.452845902566496	0	3	0
small-loss	365947	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	c7e1c12a5b21e7440bc8422658d60248a26e1ae6778040bacfdfa85f837be76d	0.14886009693145752	10.941217422485352	3.204260105751455	2.112731123437335	0	0	0
small-loss	365947	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	06838f7967b7c741aea5015d0ed261ec73a8bc4ce32f962624346ea03bc69176	-80.69486236572266	0.7078496813774109	-18.625637590458616	4.703577504183541	0	0	1
small-loss	365947	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	4b63c20dab0d80f247d61122fba5baebcbbd9d12ecf01e7edf85742abae3cc56	-0.6641911864280701	7.007216930389404	1.795190689072042	1.1680221741634473	0	0	0
small-loss	365947	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	bab82d4293410af49f9f6068432f494054216e24660b26caafdf3dc17668788c	-27.926040649414062	-0.8936333060264587	-18.64208701800497	3.270200654828303	0	41	0
small-loss	365947	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	72c6770d8667e08e5f0ffce25e04adc060902a6a369636fadf3ff104475d7310	0.05494349077343941	7.142653942108154	2.2471973607339897	1.426440650611543	0	0	0
small-loss	365947	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	5355eada5d1d599296faf876d13c32290ac34873626559afcf9909ee706ab68b	-107.96839904785156	-0.8501448631286621	-19.341366795152425	6.488251723277041	0	4	0
small-loss	365947	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	85ab81f6f73a4053d9d5df0bf882bcda5a82bb78128b4cd0236570bb9ace5612	0.14886009693145752	10.345776557922363	3.1059194089099766	1.9938153895128614	0	0	0
small-loss	365947	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	8110a240315f756efa464664f90dfcd0b7d1df0fd0bcfb09d780ed17c7912619	-73.97029113769531	0.7078496813774109	-18.481125654013827	4.614970337920689	0	0	1
small-loss	430122	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	f8339343ced8329e3e4bcef5c5521f7e345610d120e206c503250b7eb6bb1b78	-0.5526973009109497	5.754554271697998	1.7485707324417308	1.1045260350512847	0	0	0
small-loss	430122	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	f04944cb24cd2945af098e09ef0810f6f77b16a0b388c5957f375a246ca5b649	-27.830358505249023	0.0	-19.3421962549195	2.834184994575145	0	47	1
small-loss	430122	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	f507ec5308a1ad46909260000c13f3ca3614b5e05095fff98b60203b75999abc	0.0	8.153076171875	2.3313992653461173	1.4699836230880015	0	0	0
small-loss	430122	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	e84b9f4e365d95fdb4639a89b0864b5707f01ae2350b62e50d47954679101ec4	-123.05388641357422	-0.5148698091506958	-19.88018914913945	5.310654268463913	0	0	0
small-loss	430122	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	1a40cf3cb07206d418cfe00cac89f7ce497042c91424381c76d4796bd7ff17e8	0.13402710855007172	12.196466445922852	3.5303996927849948	2.5718438204819334	0	0	0
small-loss	430122	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	9182898098fa4c5211bf4984260e31eafc13410361e31c3d651afbec4a4aa8ec	-41.83624267578125	-4.061770915985107	-18.33120428529382	3.2482681938132476	0	0	0
small-loss	430122	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	cfce154186e338d5690bc4de192bae35467807ab805e855c84af54a42d2db30c	-0.5852088928222656	6.2422285079956055	1.7445855200511868	1.1102953109026112	0	0	0
small-loss	430122	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	e7b9cea34150bcb4f9fb47ffaa770e26dfd3c81d2a2e2ed8ce9894f426afb5e0	-27.830358505249023	0.0	-19.371266359633417	2.8624329576142493	0	51	2
small-loss	430122	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	a1b71a502e98b38bad09b651962be445821316955bba3801f0d96c291b62ed12	0.0	7.843465805053711	2.315475288789021	1.4901767111882391	0	0	0
small-loss	430122	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	523e76b24ee02fdd2a92d263ddb28db5d79ec4a57ab0a782fa0ca32c723f31cd	-123.56875610351562	-0.5148698091506958	-19.873922225211746	5.2248796080309905	0	0	0
small-loss	430122	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	dd85ff43931427942bf5622be72385c5326daf508e8f24b56631dd8e77eade84	0.06701355427503586	11.79438591003418	3.473857003967278	2.5135471671942464	0	0	0
small-loss	430122	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	978d69003e0f9884ba32e52de7434ee025ee709d109a740619da8b8511623e86	-39.39917755126953	-4.061770915985107	-18.4403009057194	3.3316596628390482	0	0	0
small-loss	430122	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	801d20979148f284636918cfcf857b5d8fff01f9bdf7d3c9097201d16e905a03	-0.5313529372215271	5.778463363647461	1.7485377470571257	1.1044727800269023	0	0	0
small-loss	430122	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	9f441bc372ecd3cc3925b9ec0ef203ec82d9d581109247cfd81a321b10925356	-27.926040649414062	-0.11170416325330734	-19.30666395608995	2.828525182441734	0	42	0
small-loss	430122	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	29af28e3b2e99029172fa71b9dcc141528a1bc8d493f5bcd3ad4ec4797b5486f	0.0	8.131636619567871	2.3313810907909644	1.469407249956025	0	0	0
small-loss	430122	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	559c7208d3d96ce04b2d6fd69396e42f6805d02f0fed87e938a6eca6d5632fd5	-107.96839904785156	-0.42507243156433105	-19.933652100151406	5.308618957829323	0	4	0
small-loss	430122	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	c3311902373e627ab8162c960ada5f21d3ec0f30429fc5afc5d220b195b32578	0.14886009693145752	12.206527709960938	3.530170682705939	2.5720293934046983	0	0	0
small-loss	430122	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	253b0e328d1a909251612b4bb74f5f06aa56c16ae8b499655cd3f149d2e96d88	-41.76313018798828	-3.8931732177734375	-18.365016192317007	3.2416712479269014	0	0	0
small-loss	430122	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	5ac51f9cae0f073b2721cfbebc77aae09ab4d3c51c4b18ca0a70dfe75adac9aa	-0.5977720618247986	6.243397235870361	1.7444124962441856	1.110320704083371	0	0	0
small-loss	430122	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	3e6e9a8313b99661cb3feca9793d9a317817e33f535ba806d11501a2a3d1659f	-27.926040649414062	0.0	-19.360436202142374	2.8684886260983853	0	46	0
