block	cycle	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
3	0	control	0	12	163674	2427.8	19581.9	84077.3	15146.6	20215.2	7514.23	3863.99	2386.59	8371.25	819352	0	4	1	0	0xd43f5e018b415631
3	0	control	0	13	163555	2244.42	19707.6	83976.7	15111.3	20289.1	7262.02	4003.54	2474.09	8399.96	819300	0	6	1	0	0xd43f5e018b415631
3	0	control	0	14	162971	2224.17	19565.4	84064.8	15162.3	19670.9	7424.31	3855.41	2426.01	8489.92	818833	0	2	1	0	0xd43f5e018b415631
3	0	control	0	15	166735	2317.51	19684	86673.2	15155.4	20127.4	7590.95	4000.91	2456.17	8644.17	822509	0	8	1	0	0xd43f5e018b415631
3	0	control	0	16	163074	2180	19647.6	84015.6	15273.3	19716.1	7473.02	3819.16	2404.84	8459.25	802981	0	0	1	0	0xd43f5e018b415631
3	0	control	0	17	163725	2273	19571.2	83999.8	15182.8	20331.8	7636.78	3763.49	2387.38	8492.92	819731	0	0	1	0	0xd43f5e018b415631
3	0	control	0	18	163598	2254.71	19765.6	84135.2	15188.5	20077.4	7436.86	3859.62	2396.05	8396.92	819470	0	2	1	0	0xd43f5e018b415631
3	0	control	0	19	163262	2247.34	19741.9	84144.4	15171.9	20062.5	7318.52	3680.57	2397.34	8411.55	819211	0	1	1	0	0xd43f5e018b415631
3	0	control	0	20	163710	2281.3	19572.6	84185.2	15112.7	20205.4	7451.36	3893.91	2397.92	8525.3	819605	0	2	1	0	0xd43f5e018b415631
3	0	control	0	21	164001	2352.67	19512	84212.5	15154.4	20274	7436.78	4189.29	2395.46	8387.54	819809	0	7	1	0	0xd43f5e018b415631
3	0	control	0	22	164602	2307.3	19679	85082.1	15253.2	19753.9	7724.53	3873.58	2428.17	8412.96	819416	0	2	1	0	0xd43f5e018b415631
3	0	control	0	23	163187	2241.21	19712.4	84062.1	15216.6	20000.4	7303.48	3825.08	2385.63	8353.17	818949	0	2	1	0	0xd43f5e018b415631
3	0	control	0	24	163289	2203.84	19772.3	83897.2	15134	20181.1	7303.56	3799.49	2407.72	8501.13	819110	0	3	1	0	0xd43f5e018b415631
3	0	control	0	25	163936	2213.21	19516.4	84271.6	15208	20377.8	7382.85	3808.12	2445.21	8625.38	819866	0	1	1	0	0xd43f5e018b415631
3	0	control	0	26	164105	2263.3	19655.4	84438.9	15197.8	20223.8	7565.9	3924.62	2388.8	8361.46	819811	0	6	1	0	0xd43f5e018b415631
3	0	control	0	27	164979	2341.09	19607.3	84128	15156.3	21053.3	8145.2	3998.58	2388.25	8074.25	820768	0	7	1	0	0xd43f5e018b415631
3	0	control	0	28	163249	2184.71	19566.2	84044.4	15240.6	19787.1	7295.02	4061.5	2437.34	8549.42	803097	0	3	1	0	0xd43f5e018b415631
3	0	control	0	29	162977	2250.55	19671.6	83963.2	15166.1	19972.6	7335.65	3759.03	2402.21	8372.04	818978	0	0	1	0	0xd43f5e018b415631
3	0	control	0	30	163363	2233.54	19438.8	84130.5	15145.1	20229.8	7359.11	3896.12	2401.3	8440.38	819302	0	1	1	0	0xd43f5e018b415631
3	0	control	0	31	163570	2339.67	19731.4	84069.9	15087.4	20286.6	7293.81	3873.7	2426.71	8371.17	819273	0	4	1	0	0xd43f5e018b415631
3	0	control	0	32	163006	2235.67	19502	83990.6	15160.7	19678.5	7329.61	4047.87	2440.34	8533.71	818744	0	3	1	0	0xd43f5e018b415631
3	0	control	0	33	163386	2405.88	19680.6	84087	15246.3	19783.4	7375.57	3846.33	2483.72	8389.33	819380	0	0	1	0	0xd43f5e018b415631
3	0	control	0	34	163292	2167.46	19615.4	84304.1	15238.4	19946.2	7409.03	3741.37	2425.46	8358.25	819121	0	7	1	0	0xd43f5e018b415631
3	0	control	0	35	163080	2180.13	19725.9	84282.8	15256.4	19659.4	7297.14	3700.12	2428.96	8463.59	802973	0	2	1	0	0xd43f5e018b415631
3	0	control	0	36	163106	2189.59	19688.1	84083.7	15166.6	19982.3	7371.73	3767.83	2421.67	8347.79	819076	0	1	1	0	0xd43f5e018b415631
3	0	control	0	37	163545	2201.63	19572.4	84201	15232.1	20197.7	7435.86	3889.04	2391.13	8340.21	819406	0	2	1	0	0xd43f5e018b415631
3	0	control	0	38	163735	2217.96	19498.8	84137.1	15167.6	20276.1	7516.28	3884.49	2444.63	8504.88	819430	0	7	1	0	0xd43f5e018b415631
3	0	control	0	39	163706	2203.42	19528.8	84266.1	15153.8	20273.8	7482.73	3932.83	2395.17	8381.83	819593	0	2	1	0	0xd43f5e018b415631
3	0	control	0	40	167456	2224.42	19844.6	87387.3	15163.7	20242.4	7367.65	4180.79	2508.72	8443.96	839250	0	7	1	0	0xd43f5e018b415631
3	0	control	0	41	162711	2209.42	19694.7	84018.4	15155.5	19663.6	7258.15	3886.45	2424.3	8313.83	818713	0	0	1	0	0xd43f5e018b415631
3	0	control	0	42	163736	2163.13	20208.6	83943.4	15210.3	19723.5	7517.03	3952.62	2521.89	8409.79	819480	0	3	1	0	0xd43f5e018b415631
3	0	control	0	43	162893	2270.88	19719.8	83814.2	15174.5	19980.7	7368.27	3821.91	2482.88	8168.91	802686	0	3	1	0	0xd43f5e018b415631
3	0	control	0	44	163015	2249	19652.1	83856.3	15262.9	19755.5	7523.12	3877.2	2388.26	8368.58	802961	0	1	1	0	0xd43f5e018b415631
3	0	control	0	45	163418	2227.09	19642.1	84162.1	15288.9	20079	7302.61	3776.66	2390.22	8461.46	819364	0	1	1	0	0xd43f5e018b415631
3	0	control	0	46	163900	2275.5	19756.3	84283.3	15147.6	20139.1	7353.15	4103.21	2380.88	8376.58	819763	0	6	1	0	0xd43f5e018b415631
3	0	control	0	47	163763	2245.67	19640.4	84194.9	15339.6	20125.8	7424.65	3854.29	2391.3	8460.09	819701	0	1	1	0	0xd43f5e018b415631
3	0	control	0	48	163924	2339.17	19759.7	84118.3	15190.3	20086.7	7444.1	3983.91	2394.76	8521.17	819787	0	2	1	0	0xd43f5e018b415631
3	0	control	0	49	163387	2394.51	19778.7	83728.1	15142.2	20118.2	7572.57	3774.99	2390.67	8401.71	819259	0	2	1	0	0xd43f5e018b415631
4	1	control	0	0	163544	2239.21	19718.8	83972.7	15121.1	20237.5	7445.86	3755.78	2536.34	8424.71	819547	0	0	1	0	0xd43f5e018b415631
4	1	control	0	1	163774	2184.29	19643.4	84286.3	15090.8	20329.8	7388.48	3951.91	2405.63	8404.42	819574	0	7	1	0	0xd43f5e018b415631
4	1	control	0	2	162783	2229.8	19727.9	83925.8	15198.3	19525	7150.1	3945.25	2437.01	8554.3	818677	0	2	1	0	0xd43f5e018b415631
4	1	control	0	3	162744	2188.59	19625.8	84008	15280.6	19852.1	7209.27	3836.58	2436.76	8213.58	802591	0	5	1	0	0xd43f5e018b415631
4	1	control	0	4	163141	2155.13	19572.3	83897.5	15271.2	19651.2	7744.36	3977.74	2402.75	8375.13	803021	0	2	1	0	0xd43f5e018b415631
4	1	control	0	5	163318	2268.96	19575.9	83968.8	15218.7	19939.8	7652.61	3837.66	2372.09	8394.58	819015	0	7	1	0	0xd43f5e018b415631
4	1	control	0	6	163589	2240.38	19810.3	83946.9	15205.8	20019.4	7666.4	3829.49	2399.05	8382.04	819532	0	1	1	0	0xd43f5e018b415631
4	1	control	0	7	166417	2257.05	22541.4	84243.4	15345.8	19563.7	7443.11	3864.58	2424.34	8637.59	838197	0	8	1	0	0xd43f5e018b415631
4	1	control	0	8	163447	2154.5	19643.1	83963.9	15236.9	19645.3	7586.19	4209.63	2498.42	8412.75	819445	0	0	1	0	0xd43f5e018b415631
4	1	control	0	9	163981	3378.28	19662.7	84040.2	15127.3	19585.7	7355.6	3866.78	2449.09	8419.75	819815	0	3	1	0	0xd43f5e018b415631
4	1	control	0	10	163497	2297.25	19777.8	84129.3	15175.6	19660.9	7404.19	4037.71	2500.05	8418.71	819249	0	4	1	0	0xd43f5e018b415631
4	1	control	0	11	162375	2174.34	19757.8	83829.8	15234.4	19512.8	7296.39	3681.03	2426.84	8368.5	802328	0	1	1	0	0xd43f5e018b415631
4	1	control	0	12	163263	2291.71	19755.4	83984	15157.7	20025.3	7253.27	3870.87	2395.63	8438.46	819146	0	2	1	0	0xd43f5e018b415631
4	1	control	0	13	163584	2243.96	19639.9	84270.3	15166.7	20114.4	7450.85	3738.2	2406.3	8460.75	819586	0	0	1	0	0xd43f5e018b415631
4	1	control	0	14	164176	2941.89	19785.1	84077.2	15187.3	19872.9	7355.23	3947.08	2396.3	8522.84	819579	0	8	1	0	0xd43f5e018b415631
4	1	control	0	15	163185	2310.55	19771.3	84030.9	15168.7	20024.4	7262.69	3769.16	2408.13	8347.96	819111	0	1	1	0	0xd43f5e018b415631
4	1	control	0	16	163482	2238.88	19791.5	84080.8	15147.2	20091.9	7397.61	3787.24	2426.76	8426.17	819291	0	3	1	0	0xd43f5e018b415631
4	1	control	0	17	164300	2238.09	19685.6	84531.9	15116.1	20229.6	7471.28	4007.62	2423.43	8501.46	820110	0	5	1	0	0xd43f5e018b415631
4	1	control	0	18	163372	2355.09	19665.8	83852.3	15163.3	20125	7325.4	3952.79	2377.46	8429.04	819292	0	1	1	0	0xd43f5e018b415631
4	1	control	0	19	165656	2285.63	19644.2	86686	15191.5	19852.4	7416.27	3795.49	2450.34	8243.79	821444	0	2	1	0	0xd43f5e018b415631
4	1	control	0	20	168717	2174	19987.5	84792.9	15243.8	24065.1	7543.44	3809.53	2392.63	8612.25	835340	0	11	1	0	0xd43f5e018b415631
4	1	control	0	21	171911	2180.09	19903	92459.3	15259.8	19652.2	7465.1	4027.66	2493.26	8374.83	850113	0	22	1	0	0xd43f5e018b415631
4	1	control	0	22	164776	2168	20010.9	84491.5	15128.5	20421.9	7594.61	3945.91	2508.05	8414.67	820247	0	6	1	0	0xd43f5e018b415631
4	1	control	0	23	164056	2394.01	19750.6	84259.1	15129.6	20250	7404.56	3860	2372.21	8544.96	819688	0	4	1	0	0xd43f5e018b415631
4	1	control	0	24	163807	2275.88	19701.5	83847.7	15153.6	20188.3	7541.73	3888.28	2391.34	8723.55	819808	0	0	1	0	0xd43f5e018b415631
4	1	control	0	25	162388	2214.59	19579	83804	15162	19587.3	7405.9	3771.7	2432.55	8340.29	818396	0	0	1	0	0xd43f5e018b415631
4	1	control	0	26	162763	2228.88	19552.9	84071.1	15210.3	19386.4	7404.19	3900.83	2449.51	8469.38	802520	0	8	1	0	0xd43f5e018b415631
4	1	control	0	27	163087	2172.79	19645.7	83852.7	15269.6	19763.4	7539.07	3883.45	2455.01	8417.42	803029	0	1	1	0	0xd43f5e018b415631
4	1	control	0	28	163520	2228.46	19514.3	83993.1	15177.6	20066.8	7745.03	3885.29	2398.55	8417.08	819294	0	4	1	0	0xd43f5e018b415631
4	1	control	0	29	163197	2215.13	19688.1	83844.6	15142.3	20159	7341.57	3819.7	2393.55	8506.13	818969	0	6	1	0	0xd43f5e018b415631
4	1	control	0	30	163571	2268.3	19562.8	84112.4	15175.3	20183.1	7502.86	3867.41	2401.92	8403.62	819497	0	1	1	0	0xd43f5e018b415631
4	1	control	0	31	165621	2401.59	19608.8	84598.9	15538.7	21109.8	7295.48	4046	2666.55	8264.25	821240	0	4	1	0	0xd43f5e018b415631
4	1	control	0	32	162964	2314.38	19630.3	83800	15356.9	19729.3	7322.02	3856.54	2408.88	8450.96	802665	0	7	1	0	0xd43f5e018b415631
4	1	control	0	33	163245	2196.96	19719.5	84100.8	15162.2	20082.6	7436.81	3713.45	2392.59	8351.75	818903	0	5	1	0	0xd43f5e018b415631
4	1	control	0	34	163657	2219.17	19732.6	84178.5	15166.6	20184.4	7329.69	3926.03	2420.55	8409.75	819416	0	4	1	0	0xd43f5e018b415631
4	1	control	0	35	163756	2278.38	19764.4	84107.9	15107.3	20164.9	7560.36	3815.07	2382.72	8467.58	819698	0	1	1	0	0xd43f5e018b415631
4	1	control	0	36	163902	2356.76	19768.6	84102.1	15132.7	20148.9	7459.61	3944.91	2407.46	8492.71	819845	0	1	1	0	0xd43f5e018b415631
4	1	control	0	37	163511	2232.71	19576.1	84098	15146.9	20225	7539.61	3796.08	2398.8	8406.67	819438	0	1	1	0	0xd43f5e018b415631
4	1	control	0	38	163580	2210.63	19693.4	84030.8	15185.1	20267.4	7248.48	3926.08	2440.21	8487.88	819457	0	1	1	0	0xd43f5e018b415631
4	1	control	0	39	163899	2360.05	19677	84034.1	15179.8	20223.5	7468.73	3968.54	2425.63	8469.54	819644	0	8	1	0	0xd43f5e018b415631
4	1	control	0	40	163753	2196.59	19764.8	84066.1	15193.4	20264.4	7345.77	3972.25	2441.34	8420.38	819636	0	2	1	0	0xd43f5e018b415631
4	1	control	0	41	163879	2218.8	19800.6	83995.3	15193.1	20189.1	7500.4	4118.87	2400.51	8369.37	819883	0	0	1	0	0xd43f5e018b415631
4	1	control	0	42	162731	2196.54	19685.2	84162.5	15147.3	19471.1	7224.31	3901.87	2438.84	8411.62	818455	0	6	1	0	0xd43f5e018b415631
4	1	control	0	43	163312	2146	19768.1	84138	15226.1	19742.7	7434.65	3809.49	2493.97	8459.67	819088	0	4	1	0	0xd43f5e018b415631
4	1	control	0	44	166422	2225.09	19683.8	86518.4	15368.6	19872.1	7557.94	4274.96	2460.67	8365.04	821678	0	5	1	0	0xd43f5e018b415631
4	1	control	0	45	163430	2231.54	19683.6	84390.9	15199.9	19997.9	7266.19	3822.24	2390.38	8352.58	819267	0	6	1	0	0xd43f5e018b415631
4	1	control	0	46	163568	2200.59	19708.1	84006.5	15136	20162.7	7417.06	4035.21	2438.63	8375.29	819379	0	3	1	0	0xd43f5e018b415631
4	1	control	0	47	164046	2387.13	19914.1	84105	15181.8	20102.1	7462.32	3864.62	2408.38	8527.63	819699	0	3	1	0	0xd43f5e018b415631
4	1	control	0	48	163835	2344.84	19957.2	84108	15226.1	19990.6	7406.98	3684.12	2473.26	8556.55	819715	0	2	1	0	0xd43f5e018b415631
4	1	control	0	49	163444	2236.38	19657	84018.8	15172.3	20106.6	7465.98	3891.95	2384.17	8419	819388	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	0	150493	2275.55	19543.7	70282.1	15248.1	20452.7	7594.95	4056.71	2523.01	8432.17	758130	0	11	1	0	0xd43f5e018b415631
5	1	e2c4	0	1	149187	2280.84	19709.7	70322.4	15176.6	19618.2	7378.48	3892.58	2386.63	8308.04	740846	0	6	1	0	0xd43f5e018b415631
5	1	e2c4	0	2	148145	2212.38	19452.7	69970.7	15250.4	19086.4	7367.35	3998.41	2531.76	8183.66	740094	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	3	150089	2203.54	19492.2	70399.5	15223.3	20425.4	7409.77	3918.83	2436.8	8493.79	741873	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	4	148803	2212.84	19518.3	70121.3	15109.8	19779.2	7350.98	3809.41	2463.72	8346.42	740804	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	5	148480	2206.13	19532.4	70008.5	15148.8	19404.1	7450.27	3805.45	2420.46	8414.92	740486	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	6	149890	2230.71	19600.7	70172.3	15191.7	20408.4	7662.07	3727.61	2446.22	8361.25	741821	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	7	149301	2226.96	19477	70651.4	15201.5	19766.8	7341.56	3752.62	2391.38	8399.21	741078	0	8	1	0	0xd43f5e018b415631
5	1	e2c4	0	8	150251	2239.29	19722.2	70236.9	15227.3	20354.7	7630.32	3925.12	2436.01	8389.92	757973	0	5	1	0	0xd43f5e018b415631
5	1	e2c4	0	9	149491	2335.96	19683.2	70220.4	15155.1	19729.8	7478.93	3744.53	2390.09	8663.13	741490	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	10	150333	2449.34	20007.1	70178.6	15165	20389.9	7506.11	3792.83	2389.5	8362.62	758123	0	5	1	0	0xd43f5e018b415631
5	1	e2c4	0	11	148894	2312.17	19479.6	70290.7	15141.5	19854.6	7288.69	3666.74	2390.21	8382.17	740843	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	12	151578	2271.92	20552.2	70681.9	15112.8	20757	7228.31	3767.16	2777.39	8338.83	759390	0	3	1	0	0xd43f5e018b415631
5	1	e2c4	0	13	148596	2238.75	19549.5	70183.8	15167.2	19421.4	7469.27	3818.49	2388.8	8268.75	740598	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	14	149832	2157.88	19499.1	70104.8	15251	20385.7	7706.82	3764.28	2419.67	8448.21	741415	0	8	1	0	0xd43f5e018b415631
5	1	e2c4	0	15	149051	2269.3	19643.2	70137.1	15146.3	19754.3	7339.4	3920.83	2379.84	8369	740852	0	3	1	0	0xd43f5e018b415631
5	1	e2c4	0	16	150316	2393.01	19525.1	70329	15204.6	20347.2	7480.02	4147.92	2442.96	8359.79	758022	0	3	1	0	0xd43f5e018b415631
5	1	e2c4	0	17	149181	2256.92	19897.6	70151.6	15170.9	19752.9	7340.4	3744.58	2440.55	8336.5	741191	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	18	148506	2207.09	19678.3	70198.1	15267.3	19221.3	7210.77	3941.74	2385.42	8307.17	740166	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	19	150634	2265.92	19604.8	70753.6	15297.8	20226.1	7664.2	3798.03	2487.17	8443.96	758069	0	4	1	0	0xd43f5e018b415631
5	1	e2c4	0	20	149222	2328.05	19598.7	70575.7	15355.4	19334.9	7596.56	3804.45	2433.42	8108.62	740812	0	10	1	0	0xd43f5e018b415631
5	1	e2c4	0	21	149784	2256.21	19531.4	70126.8	15286.3	20345.6	7600.99	3810.58	2439.59	8294.5	741637	0	3	1	0	0xd43f5e018b415631
5	1	e2c4	0	22	149070	2248.38	19785.3	70069.9	15161.3	19810.2	7250.73	3828.78	2377.38	8417.83	741008	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	23	148474	2267.3	19765.2	70263	15260.8	18932	7465.14	3843.16	2510.3	8076.03	740279	0	5	1	0	0xd43f5e018b415631
5	1	e2c4	0	24	150056	2155.75	19517.1	70359.7	15273.6	20373.6	7539.02	3949.25	2424.72	8371.5	742002	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	25	152098	2249.96	19671.8	70230.1	16579.2	21102.2	7631.69	3768.41	2397.55	8376.12	759918	0	3	1	0	0xd43f5e018b415631
5	1	e2c4	0	26	148833	2382.96	19440.9	70160.6	15183.2	19572.7	7393.64	3892.37	2397.3	8321.67	740841	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	27	148541	2195.75	19586.9	70451.3	15218.6	18957.7	7419.56	3837.87	2466.88	8317.62	756409	0	6	1	0	0xd43f5e018b415631
5	1	e2c4	0	28	149726	2158.92	19533.9	70374.6	15173.8	20299.6	7531.36	3826.87	2379.88	8356.92	741496	0	4	1	0	0xd43f5e018b415631
5	1	e2c4	0	29	149157	2288.09	19695.6	70400.2	15196	19482.5	7258.14	3953.37	2401	8390.12	740875	0	3	1	0	0xd43f5e018b415631
5	1	e2c4	0	30	150204	2231.71	19676.4	70240	15176.4	20431.7	7696.99	3722.11	2430.92	8511.79	758153	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	31	148931	2207.96	19498.3	70314.4	15157	19711.6	7463.44	3786.99	2391.92	8307.25	740938	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	32	148514	2249.59	19594.4	70124.6	15211	19160.9	7652.36	3853.95	2460.09	8117.12	740449	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	33	149793	2237.34	19505.6	70270.5	15255.6	20465.5	7357.06	3809.91	2429.88	8369.83	741732	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	34	149280	2212.79	19525.4	70363	15164	19741.7	7694.11	3757.28	2383.38	8348.37	741054	0	8	1	0	0xd43f5e018b415631
5	1	e2c4	0	35	148428	2254.46	19566.5	70412.3	15234	19002.8	7460.6	3851.95	2480.05	8076.74	740332	0	2	1	0	0xd43f5e018b415631
5	1	e2c4	0	36	149973	2160.88	19504.8	70261	15193.4	20389.2	7653.44	3861.08	2439.8	8422.71	741980	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	37	151003	3022.52	19658.8	70396.2	15275.3	20368.5	7564.94	3760.45	2471.63	8393.62	758809	0	5	1	0	0xd43f5e018b415631
5	1	e2c4	0	38	149837	2158.58	19667.5	70262.7	15187.2	19807.8	7817.49	3999.66	2395.46	8449.54	741662	0	3	1	0	0xd43f5e018b415631
5	1	e2c4	0	39	151772	2207.09	22396.2	70315.2	15175.8	19693.7	7325.19	3803.83	2389.17	8375.33	759776	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	40	148235	2229.79	19605.6	70125.2	15178.5	19176.1	7359.77	3755.62	2441.8	8273.83	740237	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	41	149909	2176.46	20081.7	69918.2	15206.9	20426.8	7536.36	3749.41	2392.42	8332.12	741669	0	8	1	0	0xd43f5e018b415631
5	1	e2c4	0	42	149511	2214	19913.9	70247	15168.5	19620.6	7576.82	3893.83	2427.42	8361.21	741102	0	5	1	0	0xd43f5e018b415631
5	1	e2c4	0	43	150039	2246.88	19568.3	70294.7	15218.8	20416.7	7368.65	3880.07	2465.51	8489.08	757869	0	3	1	0	0xd43f5e018b415631
5	1	e2c4	0	44	148685	2226.63	19534.1	70030.1	15142.6	19935.8	7227.06	3701.61	2388.42	8412.25	740688	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	45	148495	2206.04	19577.8	70149.5	15176.5	19518.5	7309.27	3767.37	2385.13	8317.5	740500	0	0	1	0	0xd43f5e018b415631
5	1	e2c4	0	46	150151	2196.88	19562.7	70356.5	15207.1	20363.7	7542.48	3953.12	2441.09	8441.62	758087	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	47	149052	2239.17	19742.4	70267.4	15169.5	19709.6	7361.31	3785.53	2379.21	8308.16	740996	0	1	1	0	0xd43f5e018b415631
5	1	e2c4	0	48	148519	2322.92	19638.1	69997.6	15245.1	19040.8	7676.44	3912.49	2480.47	8114.49	740204	0	8	1	0	0xd43f5e018b415631
5	1	e2c4	0	49	149538	2176.21	19523.6	70153.8	15149.3	20371.5	7443.32	3845.41	2435.59	8348.33	757477	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	0	149018	2198.21	19584.5	70412.9	15136.3	19625.4	7434.35	3826.66	2390.63	8327.12	741018	0	0	1	0	0xd43f5e018b415631
6	1	e2c4	0	1	148201	2237.5	19466.3	70054.5	15196.7	19259.3	7420.02	3806.78	2380.63	8296.95	740147	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	2	149991	2160.79	19703.8	70217.4	15206.8	20406.9	7620.19	3756.41	2437.88	8399.5	741937	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	3	149093	2248.71	19523.6	70375.8	15377.9	19730.8	7210.31	3779.83	2401.05	8361.46	740745	0	11	1	0	0xd43f5e018b415631
6	1	e2c4	0	4	148254	2201.71	19575.6	70064	15234	19111.8	7462.61	3823.7	2457.76	8242.54	740161	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	5	148576	2249.5	19514.3	69941.8	15267.3	18983.2	7777.07	3847.08	2521.38	8389.04	756389	0	5	1	0	0xd43f5e018b415631
6	1	e2c4	0	6	149468	2154.08	19448.1	70116	15277.3	20360.7	7299.76	3910.62	2434.51	8385.37	741417	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	7	149147	2274.09	19350.1	70394.9	15203.9	20027	7241.47	3871.49	2380.25	8317.16	741093	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	8	151763	2187.67	19611.1	72512	15164	19572	7670.53	4205	2399.79	8356.5	759705	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	9	149731	2208.79	19614.3	70168	15286.3	20293.7	7385.23	3743.03	2519.55	8430.08	757670	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	10	149611	2162.83	19699.4	70700	15171.1	19819.3	7383.85	3721.86	2401.75	8466.54	741162	0	12	1	0	0xd43f5e018b415631
6	1	e2c4	0	11	148883	2223.96	19431.4	70380.5	15392	19150.7	7415.77	3835.4	2461.17	8508.08	756551	0	4	1	0	0xd43f5e018b415631
6	1	e2c4	0	12	149374	2158.5	19577	70115.9	15191.7	20334.8	7396.73	3705.07	2429.63	8381.79	741383	0	0	1	0	0xd43f5e018b415631
6	1	e2c4	0	13	149284	2199.04	19601.6	70379.1	15153.6	19785.6	7409.1	3939.12	2399.92	8336.7	741285	0	0	1	0	0xd43f5e018b415631
6	1	e2c4	0	14	148336	2223.79	19618.1	70191	15172.6	18975.5	7528.61	3855.7	2487.13	8201.08	756308	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	15	149436	2158.46	19479.3	70032.2	15209.1	20391.6	7353.39	3905.28	2430.55	8391.58	741378	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	16	149228	2217	19620.3	70231.9	15159.9	19858.1	7320.48	3953.41	2436.92	8344	741122	0	2	1	0	0xd43f5e018b415631
6	1	e2c4	0	17	148463	2234.84	19658.9	70174.1	15193.3	19147.4	7237.14	3970.37	2419.13	8343	740249	0	7	1	0	0xd43f5e018b415631
6	1	e2c4	0	18	150268	2312.63	19534.3	70026.2	15206.2	20270.6	7715.73	4050.58	2615.26	8455.5	758077	0	2	1	0	0xd43f5e018b415631
6	1	e2c4	0	19	149032	2208.59	19824.4	70271.1	15173.2	19568.4	7248.39	3835.95	2425.84	8394.16	740839	0	5	1	0	0xd43f5e018b415631
6	1	e2c4	0	20	150555	2227.59	19777	70329.3	15214.9	20260.9	7469.44	4011.79	2444.05	8740.38	758397	0	3	1	0	0xd43f5e018b415631
6	1	e2c4	0	21	152301	2427.13	19762.8	72738	15142.8	19706.8	7701.03	4019.91	2393.01	8328.25	760205	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	22	148993	2217.42	19882.6	70517.3	15198.6	19243.4	7317.31	3774.99	2460.01	8301.75	740998	0	0	1	0	0xd43f5e018b415631
6	1	e2c4	0	23	150023	2169.42	19606.8	70299.8	15170.1	20383.5	7822.45	3669.99	2441.05	8373.87	741955	0	2	1	0	0xd43f5e018b415631
6	1	e2c4	0	24	149351	2208.5	19739.2	70404	15135.5	19535	7583.19	3857.12	2389.63	8418.75	741108	0	8	1	0	0xd43f5e018b415631
6	1	e2c4	0	25	150426	2353.26	19581.8	70721.7	15147.5	20325.6	7500.52	3763.16	2489.55	8458.5	757930	0	2	1	0	0xd43f5e018b415631
6	1	e2c4	0	26	148915	2217.96	19566.4	70279.8	15181.8	19594.1	7411.65	3784.7	2384.67	8408.83	740870	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	27	148116	2247.79	19447.1	69955.2	15194.6	19011.9	7448.15	3938.41	2528.8	8259.7	740122	0	0	1	0	0xd43f5e018b415631
6	1	e2c4	0	28	149802	2194.17	19459.6	70336.3	15216.9	20310.9	7594.82	3807.32	2439.76	8360.54	757732	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	29	149605	3114.98	19654.5	70207	15200.4	19434.6	7392.31	3745.07	2401.8	8374.54	741541	0	1	1	0	0xd43f5e018b415631
6	1	e2c4	0	30	148136	2231.88	19501.6	70369.5	15267	18904.2	7445.19	3808.53	2459.51	8065.66	739958	0	3	1	0	0xd43f5e018b415631
6	1	e2c4	0	31	150082	2155.17	19571.7	70462	15321.7	20310.5	7526.73	3709.49	2453.84	8488.12	741831	0	8	1	0	0xd43f5e018b415631
