block	cycle	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
3	0	family_b	0	3	150198	2146.74	19678.7	71448.9	15225.9	19578.7	7445.61	3981.43	2436.53	8172.91	742082	0	2	1	0	0xd43f5e018b415631
3	0	family_b	0	4	151176	2173.91	19693	71335	15369	20295.6	7669.4	3797.84	2428.66	8329.91	758926	0	9	1	0	0xd43f5e018b415631
3	0	family_b	0	5	154439	2190.16	19863.1	73671.5	15263.9	20334	7548.98	4641.65	2489.41	8349.83	778216	0	4	1	0	0xd43f5e018b415631
3	0	family_b	0	6	149956	2224.11	19798	71326.9	15258.2	19300.6	7528.98	4022.27	2425.87	7988.2	741965	0	0	1	0	0xd43f5e018b415631
3	0	family_b	0	7	150521	2149.74	19677.1	71037.7	15293.5	20197.2	7587.02	3743.22	2426.87	8322.03	742407	0	2	1	0	0xd43f5e018b415631
3	0	family_b	0	8	150654	2198.16	19694.2	71568.2	15245	19792.3	7322.11	3911.76	2424.24	8412.99	758575	0	1	1	0	0xd43f5e018b415631
3	0	family_b	0	9	150102	2144.86	19679.9	71252.3	15294.7	19547.7	7753.44	3817.47	2431.57	8098.99	742048	0	1	1	0	0xd43f5e018b415631
3	0	family_b	0	10	150788	2164.7	19722.2	71113.1	15285.3	20235.6	7527.74	3865.43	2421.12	8371.83	758791	0	0	1	0	0xd43f5e018b415631
3	0	family_b	0	11	151209	2202.57	19591.9	72059.9	15310.3	19724.4	7519.73	3958.18	2386.58	8370.16	758766	0	13	1	0	0xd43f5e018b415631
3	0	family_b	0	12	149621	2188.61	19605.9	71276	15297.2	19386.6	7464.44	3804.35	2453.91	8056.49	741552	0	1	1	0	0xd43f5e018b415631
