surface	repeat	run	wall_us	process_cpu_us
slice_cluster0_nonconv	4	26	17701.7	65941.5
slice_cluster0_nonconv	4	27	17570.3	65670.4
slice_cluster0_nonconv	4	28	17763.8	66104.3
slice_cluster0_nonconv	4	29	17712.1	66017.6
slice_cluster0_nonconv	4	30	17691.4	65901.8
slice_cluster0_nonconv	4	31	17672.1	65787.8
slice_cluster0_nonconv	4	32	17604.9	65767.5
slice_cluster0_nonconv	4	33	17647.9	65797.1
slice_cluster0_nonconv	4	34	17709.9	66133.9
slice_cluster0_nonconv	4	35	17641.2	65848.4
slice_cluster0_nonconv	4	36	17702.9	66363.0
slice_cluster0_nonconv	4	37	17684.2	65994.7
slice_cluster0_nonconv	4	38	17728.4	66138.0
slice_cluster0_nonconv	4	39	17717.7	66049.0
slice_cluster0_nonconv	4	40	17785.6	66437.6
slice_cluster0_nonconv	4	41	17742.9	65989.2
slice_cluster0_nonconv	4	42	17691.2	66070.3
slice_cluster0_nonconv	4	43	17585.3	65889.7
slice_cluster0_nonconv	4	44	17726.2	66018.7
slice_cluster0_nonconv	4	45	17621.1	65946.4
slice_cluster0_nonconv	4	46	17693.7	65732.0
slice_cluster0_nonconv	4	47	17611.7	65954.4
slice_cluster0_nonconv	4	48	17752.3	66220.2
slice_cluster0_nonconv	4	49	17638.1	65941.1
slice_cluster0_nonconv	4	50	17773.5	66291.4
slice_cluster0_nonconv	4	51	17723.3	65945.8
slice_cluster0_nonconv	4	52	17702.0	65709.9
slice_cluster0_nonconv	4	53	17680.6	65815.3
slice_cluster0_nonconv	4	54	17747.4	66165.1
slice_cluster0_nonconv	4	55	17723.5	65828.7
slice_cluster0_nonconv	4	56	17657.3	66250.2
slice_cluster0_nonconv	4	57	17868.0	66443.7
slice_cluster0_nonconv	4	58	17746.6	66275.5
slice_cluster0_nonconv	4	59	17820.5	66033.1
slice_cluster0_nonconv	4	60	17678.4	65939.5
slice_cluster0_nonconv	4	61	17560.9	65824.4
slice_cluster0_nonconv	4	62	17684.6	65789.3
slice_cluster0_nonconv	4	63	17732.7	66057.1
slice_cluster0_nonconv	4	64	17805.3	66115.4
slice_cluster0_nonconv	4	65	17764.4	65989.9
slice_cluster0_nonconv	4	66	17751.4	66116.9
slice_cluster0_nonconv	4	67	17626.0	66007.1
slice_cluster0_nonconv	4	68	17702.1	65935.4
slice_cluster0_nonconv	4	69	17678.5	65992.0
slice_cluster0_nonconv	4	70	17619.4	65698.2
slice_cluster0_nonconv	4	71	17784.9	66044.5
slice_cluster0_nonconv	4	72	17814.3	66243.3
slice_cluster0_nonconv	4	73	17570.6	65589.8
slice_cluster0_nonconv	4	74	17679.3	66259.6
slice_cluster0_nonconv	4	75	17695.6	65845.0
slice_cluster0_nonconv	4	76	17637.6	66009.8
slice_cluster0_nonconv	4	77	20017.6	68988.2
slice_cluster0_nonconv	4	78	17823.3	66038.6
slice_cluster0_nonconv	4	79	17668.0	65697.6
slice_cluster0_nonconv	4	80	19218.0	66377.2
slice_cluster0_nonconv	4	81	17780.3	66135.7
slice_cluster0_nonconv	4	82	17678.4	65959.0
slice_cluster0_nonconv	4	83	17781.4	65808.0
slice_cluster0_nonconv	4	84	17680.1	65969.6
