candidate	image_index	image	surface	shape	dtype	sha256	non_finite_count	minimum	maximum	mean	stddev	zero_count	nonzero_count	negative_count	positive_count	inference_ms	tail_ms	total_ms
B1	26	000000091751.jpg	split-fp32	1x300x6	float32	1dbffba52e2e93e54915abc1e1f35a909b08e72b103c50be69956f16f9cbd1ce	0	-2.6655731201171875	665.732666015625	190.08465576171875	186.241455078125	90	1710	19	1691	172.433679	3.647761	176.08144000000001
B1	26	000000091751.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	1dbffba52e2e93e54915abc1e1f35a909b08e72b103c50be69956f16f9cbd1ce	0	-2.6655731201171875	665.732666015625	190.08465576171875	186.241455078125	90	1710	19	1691	nan	3.428075	nan
B1	26	000000091751.jpg	split-s8	1x300x6	float32	0bf6f37c99187138a0f254dd297db3d4a6254e34ccfa70e03e9c78871b0fedad	0	-3.9577713012695312	722.8104248046875	181.50650024414062	190.95664978027344	104	1696	43	1653	242.270687	3.582371	245.853058
B1	27	000000443033.jpg	source-fp32	1x300x6	float32	b57793563840c9b076d3fa143a30fadbea994b595c947ce25a4234597119e75f	0	-0.33084869384765625	639.82568359375	203.29428100585938	177.37179565429688	178	1622	4	1618	nan	nan	nan
B1	27	000000443033.jpg	split-fp32	1x300x6	float32	b57793563840c9b076d3fa143a30fadbea994b595c947ce25a4234597119e75f	0	-0.33084869384765625	639.82568359375	203.29428100585938	177.37179565429688	178	1622	4	1618	174.313621	3.651179	177.96480000000003
B1	27	000000443033.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	b57793563840c9b076d3fa143a30fadbea994b595c947ce25a4234597119e75f	0	-0.33084869384765625	639.82568359375	203.29428100585938	177.37179565429688	178	1622	4	1618	nan	3.280974	nan
B1	27	000000443033.jpg	split-s8	1x300x6	float32	7e76d82785a0f0e880ef0efd6936b58a01018ad343dfdbb660672d18ec430c64	0	-1.1554698944091797	639.6412963867188	197.99208068847656	180.60572814941406	186	1614	43	1571	246.514596	3.562333	250.076929
B1	28	000000329568.jpg	source-fp32	1x300x6	float32	fdd331a7dfbb7648396909338b2ca2411b58c64b323c4f41bb68630eb459022e	0	-0.3636360168457031	642.8976440429688	247.44097900390625	207.25074768066406	19	1781	5	1776	nan	nan	nan
B1	28	000000329568.jpg	split-fp32	1x300x6	float32	fdd331a7dfbb7648396909338b2ca2411b58c64b323c4f41bb68630eb459022e	0	-0.3636360168457031	642.8976440429688	247.44097900390625	207.25074768066406	19	1781	5	1776	171.581209	3.785812	175.367021
B1	28	000000329568.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	fdd331a7dfbb7648396909338b2ca2411b58c64b323c4f41bb68630eb459022e	0	-0.3636360168457031	642.8976440429688	247.44097900390625	207.25074768066406	19	1781	5	1776	nan	3.174612	nan
B1	28	000000329568.jpg	split-s8	1x300x6	float32	22c8608f01f60862b623b0a2d33d63d45f32ac38d6a505a05f3a20cf34e3c996	0	-1.988006591796875	641.1554565429688	245.3267059326172	210.45489501953125	17	1783	1	1782	243.065916	3.535839	246.601755
B1	29	000000299785.jpg	source-fp32	1x300x6	float32	a530815f9272495f40b75ce70880218590032bd2a918e1e85ed6daa99d0684c6	0	-9.395660400390625	645.5482177734375	182.28271484375	202.7916717529297	9	1791	91	1700	nan	nan	nan
B1	29	000000299785.jpg	split-fp32	1x300x6	float32	a530815f9272495f40b75ce70880218590032bd2a918e1e85ed6daa99d0684c6	0	-9.395660400390625	645.5482177734375	182.28271484375	202.7916717529297	9	1791	91	1700	173.269102	3.411787	176.680889
B1	29	000000299785.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	a530815f9272495f40b75ce70880218590032bd2a918e1e85ed6daa99d0684c6	0	-9.395660400390625	645.5482177734375	182.28271484375	202.7916717529297	9	1791	91	1700	nan	3.21091	nan
B1	29	000000299785.jpg	split-s8	1x300x6	float32	857928873b284f5d1c80178a0ad86f75fd592d7841c5340d9f218dbae9eaf1e8	0	-12.064300537109375	705.6549682617188	200.05455017089844	219.06898498535156	11	1789	115	1674	242.379777	3.565778	245.94555499999998
B1	30	000000065554.jpg	source-fp32	1x300x6	float32	d8ce74e790943121271c8ff7c5e61224103d2c5492f51b62d3beed8a07c67ca3	0	-0.42087650299072266	639.7721557617188	181.66049194335938	191.72940063476562	52	1748	24	1724	nan	nan	nan
B1	30	000000065554.jpg	split-fp32	1x300x6	float32	d8ce74e790943121271c8ff7c5e61224103d2c5492f51b62d3beed8a07c67ca3	0	-0.42087650299072266	639.7721557617188	181.66049194335938	191.72940063476562	52	1748	24	1724	172.026053	3.760344	175.786397
B1	30	000000065554.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	d8ce74e790943121271c8ff7c5e61224103d2c5492f51b62d3beed8a07c67ca3	0	-0.42087650299072266	639.7721557617188	181.66049194335938	191.72940063476562	52	1748	24	1724	nan	3.348845	nan
B1	30	000000065554.jpg	split-s8	1x300x6	float32	5e8fda60623a475f9372d92c49680f2e66941b1a149d54cb581d94119e632953	0	-12.377159118652344	639.7041625976562	182.57052612304688	195.78224182128906	64	1736	43	1693	246.009456	3.687956	249.69741199999999
B1	31	000000357076.jpg	source-fp32	1x300x6	float32	1f942ead53e5d45dc2ac42288c8c4decdbdf0fdb4c2d1b62e97609131df8abc5	0	0.0	639.5044555664062	198.4225311279297	184.4586181640625	40	1760	0	1760	nan	nan	nan
B1	31	000000357076.jpg	split-fp32	1x300x6	float32	1f942ead53e5d45dc2ac42288c8c4decdbdf0fdb4c2d1b62e97609131df8abc5	0	0.0	639.5044555664062	198.4225311279297	184.4586181640625	40	1760	0	1760	171.143855	3.711349	174.85520400000001
B1	31	000000357076.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	1f942ead53e5d45dc2ac42288c8c4decdbdf0fdb4c2d1b62e97609131df8abc5	0	0.0	639.5044555664062	198.4225311279297	184.4586181640625	40	1760	0	1760	nan	3.17566	nan
B1	31	000000357076.jpg	split-s8	1x300x6	float32	b26fb6c9b1e1a4c380a906e7a52fbf446b3bb517f513c9042651c77ee6e5bcd6	0	0.0	641.3219604492188	202.08262634277344	188.5513153076172	40	1760	0	1760	243.585878	3.369726	246.955604
B1	32	000000530934.jpg	source-fp32	1x300x6	float32	4ad84230a73e16f5acc4adb6f75f6e72293d775028dee39e63ef886bca1b908a	0	0.0	640.3478393554688	229.1589813232422	207.33511352539062	29	1771	0	1771	nan	nan	nan
B1	32	000000530934.jpg	split-fp32	1x300x6	float32	4ad84230a73e16f5acc4adb6f75f6e72293d775028dee39e63ef886bca1b908a	0	0.0	640.3478393554688	229.1589813232422	207.33511352539062	29	1771	0	1771	173.147624	3.446754	176.594378
B1	32	000000530934.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	4ad84230a73e16f5acc4adb6f75f6e72293d775028dee39e63ef886bca1b908a	0	0.0	640.3478393554688	229.1589813232422	207.33511352539062	29	1771	0	1771	nan	3.2159	nan
B1	32	000000530934.jpg	split-s8	1x300x6	float32	8ec6dbb2088d2da4f0b58188273584ab3dc807c8fec2b46b1fb4ed7ba5bb4fe4	0	-22.932815551757812	641.3219604492188	214.4469757080078	209.649658203125	33	1767	5	1762	239.861226	3.316169	243.177395
B1	33	000000167115.jpg	source-fp32	1x300x6	float32	732446f720ca88659e1427e1ca7c17ee9ea20b57365c45d7aab8666a63bef3eb	0	0.0	640.3820190429688	270.0185852050781	201.0736541748047	14	1786	0	1786	nan	nan	nan
B1	33	000000167115.jpg	split-fp32	1x300x6	float32	732446f720ca88659e1427e1ca7c17ee9ea20b57365c45d7aab8666a63bef3eb	0	0.0	640.3820190429688	270.0185852050781	201.0736541748047	14	1786	0	1786	173.224	3.601535	176.825535
B1	33	000000167115.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	732446f720ca88659e1427e1ca7c17ee9ea20b57365c45d7aab8666a63bef3eb	0	0.0	640.3820190429688	270.0185852050781	201.0736541748047	14	1786	0	1786	nan	3.405437	nan
B1	33	000000167115.jpg	split-s8	1x300x6	float32	464af2e80055143c5e3285948289f189fa7e5189e6fb2498619c891392cdf7d4	0	-3.6329193115234375	646.60986328125	267.0902404785156	206.4029541015625	17	1783	11	1772	249.95503	3.654148	253.60917799999999
B1	34	000000425359.jpg	source-fp32	1x300x6	float32	1d52df9e2cced8eff8a93cb1acbf9a9569b3cc4333fe6b6f5358d685a57da9a7	0	0.0034166276454925537	639.84814453125	160.48680114746094	126.23274993896484	0	1800	0	1800	nan	nan	nan
B1	34	000000425359.jpg	split-fp32	1x300x6	float32	1d52df9e2cced8eff8a93cb1acbf9a9569b3cc4333fe6b6f5358d685a57da9a7	0	0.0034166276454925537	639.84814453125	160.48680114746094	126.23274993896484	0	1800	0	1800	174.253039	3.683977	177.937016
B1	34	000000425359.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	1d52df9e2cced8eff8a93cb1acbf9a9569b3cc4333fe6b6f5358d685a57da9a7	0	0.0034166276454925537	639.84814453125	160.48680114746094	126.23274993896484	0	1800	0	1800	nan	3.320045	nan
B1	34	000000425359.jpg	split-s8	1x300x6	float32	e24df86d0db8fb340e2502178478bad0adf3eefa19942bbb4c8581a735cfefd1	0	0.0	639.6770629882812	161.876220703125	129.12777709960938	1	1799	0	1799	243.582453	3.401008	246.98346099999998
B1	35	000000523304.jpg	source-fp32	1x300x6	float32	91efe6111af99163cae9e43dcd30ecb34808f90952674d8d773ad1d8d9763a95	0	0.0	639.786376953125	234.7118377685547	179.5596466064453	12	1788	0	1788	nan	nan	nan
B1	35	000000523304.jpg	split-fp32	1x300x6	float32	91efe6111af99163cae9e43dcd30ecb34808f90952674d8d773ad1d8d9763a95	0	0.0	639.786376953125	234.7118377685547	179.5596466064453	12	1788	0	1788	170.547233	3.539806	174.087039
B1	35	000000523304.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	91efe6111af99163cae9e43dcd30ecb34808f90952674d8d773ad1d8d9763a95	0	0.0	639.786376953125	234.7118377685547	179.5596466064453	12	1788	0	1788	nan	3.20118	nan
B1	35	000000523304.jpg	split-s8	1x300x6	float32	df7f6f310c8ec9231860a6e3e53dac5848fa0c593e954b954287f1cfa5a4c132	0	0.0	632.7445678710938	233.11691284179688	181.7575225830078	17	1783	0	1783	240.695322	3.372111	244.067433
B1	36	000000158334.jpg	source-fp32	1x300x6	float32	62145b6b1b99f8a041de141561168771c8270a48455e3f68fbe49f539f0b386b	0	0.0	639.0255126953125	254.90333557128906	191.9025115966797	30	1770	0	1770	nan	nan	nan
B1	36	000000158334.jpg	split-fp32	1x300x6	float32	62145b6b1b99f8a041de141561168771c8270a48455e3f68fbe49f539f0b386b	0	0.0	639.0255126953125	254.90333557128906	191.9025115966797	30	1770	0	1770	171.914495	3.727993	175.642488
B1	36	000000158334.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	62145b6b1b99f8a041de141561168771c8270a48455e3f68fbe49f539f0b386b	0	0.0	639.0255126953125	254.90333557128906	191.9025115966797	30	1770	0	1770	nan	3.198192	nan
B1	36	000000158334.jpg	split-s8	1x300x6	float32	4d88e941592346eb0004887fb05deec801e388e4aafe96f421e9f7bd062b1387	0	0.0	631.12109375	258.9391174316406	192.05897521972656	32	1768	0	1768	243.107764	3.44398	246.551744
B1	37	000000075990.jpg	source-fp32	1x300x6	float32	80411261be8663a9cf151e23cd37e33f6e71e2004980a9960dfe46e5611ebea3	0	-0.5757255554199219	640.3739624023438	165.26490783691406	160.5803985595703	105	1695	14	1681	nan	nan	nan
B1	37	000000075990.jpg	split-fp32	1x300x6	float32	80411261be8663a9cf151e23cd37e33f6e71e2004980a9960dfe46e5611ebea3	0	-0.5757255554199219	640.3739624023438	165.26490783691406	160.5803985595703	105	1695	14	1681	175.011269	3.756709	178.767978
B1	37	000000075990.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	80411261be8663a9cf151e23cd37e33f6e71e2004980a9960dfe46e5611ebea3	0	-0.5757255554199219	640.3739624023438	165.26490783691406	160.5803985595703	105	1695	14	1681	nan	3.294836	nan
B1	37	000000075990.jpg	split-s8	1x300x6	float32	e05b4311b8d02be130244f2ea34826807a75c926e04c49e482b6e326c2b5b1c2	0	-1.0046424865722656	641.3219604492188	172.0038299560547	165.56076049804688	108	1692	16	1676	245.628834	3.678259	249.307093
B1	38	000000222313.jpg	source-fp32	1x300x6	float32	23b0c8821afdc6f1868652bb40599182a784cd31a30162df01bd7cb7f617e790	0	-21.923385620117188	640.2090454101562	234.3787384033203	224.5409698486328	40	1760	19	1741	nan	nan	nan
B1	38	000000222313.jpg	split-fp32	1x300x6	float32	23b0c8821afdc6f1868652bb40599182a784cd31a30162df01bd7cb7f617e790	0	-21.923385620117188	640.2090454101562	234.3787384033203	224.5409698486328	40	1760	19	1741	168.361013	3.546859	171.90787200000003
B1	38	000000222313.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	23b0c8821afdc6f1868652bb40599182a784cd31a30162df01bd7cb7f617e790	0	-21.923385620117188	640.2090454101562	234.3787384033203	224.5409698486328	40	1760	19	1741	nan	3.181009	nan
B1	38	000000222313.jpg	split-s8	1x300x6	float32	5b977df17623392f1c6577a069d13abe88a9f7969ad9ceacd2a35e9e74da6319	0	-24.098358154296875	641.3219604492188	216.4071044921875	218.19822692871094	42	1758	48	1710	237.108277	3.526626	240.63490299999998
B1	39	000000249184.jpg	source-fp32	1x300x6	float32	5b5bbc469554c8b82e1eb6dc8454a6f40809f3c08ebc38ab3d5c67487a6f6c2f	0	-0.1188364028930664	640.2361450195312	252.23867797851562	209.9469757080078	57	1743	3	1740	nan	nan	nan
B1	39	000000249184.jpg	split-fp32	1x300x6	float32	5b5bbc469554c8b82e1eb6dc8454a6f40809f3c08ebc38ab3d5c67487a6f6c2f	0	-0.1188364028930664	640.2361450195312	252.23867797851562	209.9469757080078	57	1743	3	1740	171.896458	3.486139	175.382597
B1	39	000000249184.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	5b5bbc469554c8b82e1eb6dc8454a6f40809f3c08ebc38ab3d5c67487a6f6c2f	0	-0.1188364028930664	640.2361450195312	252.23867797851562	209.9469757080078	57	1743	3	1740	nan	3.265537	nan
B1	39	000000249184.jpg	split-s8	1x300x6	float32	ba9fa6e02fe533dac21fff3cc4e29ace3a7c9c729bb5f87cd151d1b18a425222	0	-0.48445701599121094	640.2562866210938	248.60699462890625	209.0078887939453	84	1716	6	1710	243.1138	3.539143	246.652943
B1	40	000000488726.jpg	source-fp32	1x300x6	float32	76ff4e40d96817642af992cdf7971f2c375d2edeec0e7b77fc6d8f2104305bf4	0	-0.0031080245971679688	648.7376708984375	202.72776794433594	177.15328979492188	0	1800	1	1799	nan	nan	nan
B1	40	000000488726.jpg	split-fp32	1x300x6	float32	76ff4e40d96817642af992cdf7971f2c375d2edeec0e7b77fc6d8f2104305bf4	0	-0.0031080245971679688	648.7376708984375	202.72776794433594	177.15328979492188	0	1800	1	1799	171.44946	3.511854	174.961314
B1	40	000000488726.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	76ff4e40d96817642af992cdf7971f2c375d2edeec0e7b77fc6d8f2104305bf4	0	-0.0031080245971679688	648.7376708984375	202.72776794433594	177.15328979492188	0	1800	1	1799	nan	3.301476	nan
B1	40	000000488726.jpg	split-s8	1x300x6	float32	6c851c167e002ed175fafa37e4eee13805738f74dbe3d8cf1ea4e52bc18b2a24	0	-1.1554698944091797	643.4664306640625	200.2711181640625	182.48504638671875	3	1797	10	1787	245.664747	3.575734	249.24048100000002
B1	41	000000130741.jpg	source-fp32	1x300x6	float32	c45c3a799f8f5dc38f4060c0d94d001de4796a144506eb8c1ea40c48c63d981f	0	0.0	639.830810546875	212.50466918945312	172.59690856933594	40	1760	0	1760	nan	nan	nan
B1	41	000000130741.jpg	split-fp32	1x300x6	float32	c45c3a799f8f5dc38f4060c0d94d001de4796a144506eb8c1ea40c48c63d981f	0	0.0	639.830810546875	212.50466918945312	172.59690856933594	40	1760	0	1760	171.650878	3.478953	175.129831
B1	41	000000130741.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	c45c3a799f8f5dc38f4060c0d94d001de4796a144506eb8c1ea40c48c63d981f	0	0.0	639.830810546875	212.50466918945312	172.59690856933594	40	1760	0	1760	nan	3.20683	nan
B1	41	000000130741.jpg	split-s8	1x300x6	float32	e1278f0c750dcc22ebcf3f3071db3429567e7ebed93be844704209cf13afb9f7	0	-1.6549911499023438	780.710205078125	212.01812744140625	187.24131774902344	45	1755	1	1754	240.15451	3.419193	243.573703
B1	42	000000519601.jpg	source-fp32	1x300x6	float32	67b38d660d92b0147ca5ac15d2adafa3182cef4e0084be11ac897811c33b6da0	0	0.0	571.236083984375	261.6014404296875	215.70172119140625	153	1647	0	1647	nan	nan	nan
B1	42	000000519601.jpg	split-fp32	1x300x6	float32	67b38d660d92b0147ca5ac15d2adafa3182cef4e0084be11ac897811c33b6da0	0	0.0	571.236083984375	261.6014404296875	215.70172119140625	153	1647	0	1647	170.81197	3.427839	174.239809
B1	42	000000519601.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	67b38d660d92b0147ca5ac15d2adafa3182cef4e0084be11ac897811c33b6da0	0	0.0	571.236083984375	261.6014404296875	215.70172119140625	153	1647	0	1647	nan	3.296217	nan
B1	42	000000519601.jpg	split-s8	1x300x6	float32	6a278d7eaa53c9be4db8aaa09cf1692bbe3161d0589d8e6e83516228920e1287	0	-0.17657470703125	656.3330078125	257.536376953125	217.79458618164062	114	1686	1	1685	240.972855	3.642802	244.615657
B1	43	000000470085.jpg	source-fp32	1x300x6	float32	84898db735d83a6b39787d7fe700cdc8fe55e467dc79ec3555798886f6319c4f	0	-0.1550445556640625	644.23828125	256.2808532714844	217.08258056640625	108	1692	2	1690	nan	nan	nan
B1	43	000000470085.jpg	split-fp32	1x300x6	float32	84898db735d83a6b39787d7fe700cdc8fe55e467dc79ec3555798886f6319c4f	0	-0.1550445556640625	644.23828125	256.2808532714844	217.08258056640625	108	1692	2	1690	175.325386	3.70478	179.030166
B1	43	000000470085.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	84898db735d83a6b39787d7fe700cdc8fe55e467dc79ec3555798886f6319c4f	0	-0.1550445556640625	644.23828125	256.2808532714844	217.08258056640625	108	1692	2	1690	nan	3.049727	nan
B1	43	000000470085.jpg	split-s8	1x300x6	float32	554d28ee70c8925a6859342f07dd4bb1a791f23d8321f220180f2150cd09b652	0	-4.6319580078125	644.2989501953125	250.5624237060547	220.6583251953125	103	1697	10	1687	244.706331	3.385942	248.092273
B1	44	000000425743.jpg	source-fp32	1x300x6	float32	b3f15ebaa252f662d2469adf36122e2f8d4e219a89259edf3c9a91aa00c9aa8d	0	0.0	533.4134521484375	216.97601318359375	158.82028198242188	49	1751	0	1751	nan	nan	nan
B1	44	000000425743.jpg	split-fp32	1x300x6	float32	b3f15ebaa252f662d2469adf36122e2f8d4e219a89259edf3c9a91aa00c9aa8d	0	0.0	533.4134521484375	216.97601318359375	158.82028198242188	49	1751	0	1751	168.431433	3.42109	171.852523
B1	44	000000425743.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	b3f15ebaa252f662d2469adf36122e2f8d4e219a89259edf3c9a91aa00c9aa8d	0	0.0	533.4134521484375	216.97601318359375	158.82028198242188	49	1751	0	1751	nan	3.227406	nan
B1	44	000000425743.jpg	split-s8	1x300x6	float32	476bfd0c257f319e7fad7294e727d6c81044f518df3e80adfb33c6459bbc8f55	0	-4.2989349365234375	570.4093017578125	217.1662139892578	162.6471405029297	57	1743	8	1735	240.697246	3.496568	244.193814
B1	45	000000368611.jpg	source-fp32	1x300x6	float32	e6dcbb90d1b76896a1c71b0128596ca4ae117b24b3369960a02452c69f377dcf	0	0.0	639.9932861328125	177.19964599609375	155.9489288330078	100	1700	0	1700	nan	nan	nan
B1	45	000000368611.jpg	split-fp32	1x300x6	float32	e6dcbb90d1b76896a1c71b0128596ca4ae117b24b3369960a02452c69f377dcf	0	0.0	639.9932861328125	177.19964599609375	155.9489288330078	100	1700	0	1700	171.486343	3.580856	175.06719900000002
B1	45	000000368611.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	e6dcbb90d1b76896a1c71b0128596ca4ae117b24b3369960a02452c69f377dcf	0	0.0	639.9932861328125	177.19964599609375	155.9489288330078	100	1700	0	1700	nan	3.192068	nan
B1	45	000000368611.jpg	split-s8	1x300x6	float32	cac366180b079a3c2bc855562a6dbbcffc6049edfc4964e1bbc89910bf945efc	0	0.0	640.2562866210938	180.6232147216797	168.36593627929688	82	1718	0	1718	242.052805	3.413308	245.466113
B1	46	000000423445.jpg	source-fp32	1x300x6	float32	bfd05e00babe5ea443e5adc58136708bc60b71bc71216796d5c97580fabf4d39	0	-0.6215171813964844	669.94140625	211.25241088867188	168.416015625	45	1755	2	1753	nan	nan	nan
B1	46	000000423445.jpg	split-fp32	1x300x6	float32	bfd05e00babe5ea443e5adc58136708bc60b71bc71216796d5c97580fabf4d39	0	-0.6215171813964844	669.94140625	211.25241088867188	168.416015625	45	1755	2	1753	172.896576	3.401281	176.29785700000002
B1	46	000000423445.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	bfd05e00babe5ea443e5adc58136708bc60b71bc71216796d5c97580fabf4d39	0	-0.6215171813964844	669.94140625	211.25241088867188	168.416015625	45	1755	2	1753	nan	3.214633	nan
B1	46	000000423445.jpg	split-s8	1x300x6	float32	ce293953169fb2f09be58b6b3e554c21926eec98fc09127404470d126c2567e9	0	-1.3219757080078125	645.61083984375	219.1416015625	182.25286865234375	42	1758	1	1757	243.248005	3.407278	246.655283
B1	47	000000550481.jpg	source-fp32	1x300x6	float32	f43a918fd5975db7e7515223e338dc848235e7dece515b96bd47518c0b88eccf	0	-0.5591850280761719	640.5578002929688	216.45013427734375	205.722900390625	18	1782	6	1776	nan	nan	nan
B1	47	000000550481.jpg	split-fp32	1x300x6	float32	f43a918fd5975db7e7515223e338dc848235e7dece515b96bd47518c0b88eccf	0	-0.5591850280761719	640.5578002929688	216.45013427734375	205.722900390625	18	1782	6	1776	170.542465	3.736998	174.279463
B1	47	000000550481.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	f43a918fd5975db7e7515223e338dc848235e7dece515b96bd47518c0b88eccf	0	-0.5591850280761719	640.5578002929688	216.45013427734375	205.722900390625	18	1782	6	1776	nan	3.150765	nan
B1	47	000000550481.jpg	split-s8	1x300x6	float32	10e7cccf944628bee52bf8f35319b71bb48be83ea21ff63e02163a6d0d1949f1	0	-4.1324310302734375	642.321044921875	217.7445526123047	208.0985565185547	18	1782	30	1752	246.803912	3.392185	250.196097
B1	48	000000340868.jpg	source-fp32	1x300x6	float32	f0416f7defa997ba8d336762118464122c727306b7e78f26373dbec7f80c475f	0	-24.571884155273438	642.2349243164062	231.2451171875	193.08230590820312	20	1780	16	1764	nan	nan	nan
B1	48	000000340868.jpg	split-fp32	1x300x6	float32	f0416f7defa997ba8d336762118464122c727306b7e78f26373dbec7f80c475f	0	-24.571884155273438	642.2349243164062	231.2451171875	193.08230590820312	20	1780	16	1764	171.790468	3.344087	175.134555
B1	48	000000340868.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	f0416f7defa997ba8d336762118464122c727306b7e78f26373dbec7f80c475f	0	-24.571884155273438	642.2349243164062	231.2451171875	193.08230590820312	20	1780	16	1764	nan	3.11862	nan
