surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage53_condition_variable_safe_default	1	21	252390	12767.5	21784.8	139881	20128.4	21881.3	17455.7	5902.03	4309.25	8101.8	925580	1321	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	22	251463	12288.7	21765.1	139761	20089.4	21916.3	17223.3	5958.28	4314.33	8016.13	924892	1302	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	23	252162	12300.8	21688.1	140009	20309.9	21802.5	17818.8	5810.45	4245.08	8056.63	926445	1310	8	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	24	251647	12277.2	21745.8	140218	19898.9	21867.1	17478.3	5882.99	4192.46	7950.84	925628	1324	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	25	254324	12269.8	21850.7	140635	20240	22233.7	18820.1	5852.74	4248.63	8046.47	929478	1311	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	26	251646	12269.4	21646.2	139573	20105.9	22178.5	17656.7	5879.2	4230.29	7974.97	925743	1299	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	27	251125	12272.9	21559.7	139294	20095.8	21812	17654.1	6038.36	4285.83	7986.59	924453	1299	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	28	252578	12272.3	21728.7	139888	20251.7	22335.8	17902.3	5869.57	4173.58	8025.22	928409	1314	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	29	252401	12317	21761.4	139712	19981.3	22145.1	18123.3	5941.78	4252.09	8032.93	928376	1309	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	30	251552	12261.2	21714.3	139221	20011.3	22241.5	17672	5924.57	4338.25	8033.59	926367	1305	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	31	252621	12263.5	21700.9	139670	20351.1	22240.3	18090.7	5906.4	4259.25	8013.93	928783	1307	8	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	32	252352	12337.8	21816.8	140175	20005.8	21848.2	17928.5	5839.07	4276.71	7989.55	926968	1309	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	33	255404	12290.3	21665.7	141132	20076.9	24354.1	17506.5	6010.28	4243.92	7991.84	929761	1303	10	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	34	251709	12262.2	21744	139716	20100	21970.9	17696	5813.28	4263.46	7999.8	925173	1299	5	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	35	251376	12279.7	21761.5	139423	19886.6	21989.8	17757.9	5817.99	4319.5	8007.76	925073	1304	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	36	252432	12417.6	21546.8	139810	20169.1	21999.2	18112.8	6008.24	4248.71	7989.47	928468	1303	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	37	251890	12279.1	21756.2	139753	20181.4	21996.5	17632.6	5888.07	4291.21	7977.18	926186	1338	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	38	252684	12291.7	22506.3	139963	20251.1	22170	17237.3	5855.74	4287.5	7984.51	926846	1308	7	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	39	251941	12300.6	21678.8	139871	20086.8	22178.6	17452.9	5931.95	4272	8035.97	926539	1305	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	40	251678	12307.8	21851	139887	20138.6	22108.7	17170.9	5859.28	4211.04	8010.51	925534	1304	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	41	255299	12254.4	21778.8	140001	21347.1	23249	18079.7	6184.94	4262.79	8001.64	931818	1318	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	42	251791	12333.5	21841.7	139855	20265.1	21753.4	17528	5898.94	4180.29	8004.8	926183	1303	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	43	251421	12235.2	21837.2	139585	20257.6	21996.5	17177.2	5960.9	4290.67	7953.01	924727	1317	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	44	251994	12535.9	21955.2	139533	20163.4	21838	17692.7	5889.78	4265.12	7991.18	926887	1319	6	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	45	251380	12291.2	21693	139682	19946.5	21912.8	17542.2	5917.53	4291.92	7973.39	925093	1316	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	46	252024	12320.1	21702.5	139863	19924.1	22007.3	17837.7	5904.53	4335.63	8000.26	927435	1311	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	47	252041	12268.3	21606.1	140002	20119.9	21792.3	17981.3	5911.32	4221.63	8014.68	927670	1311	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	48	251738	12321.2	21806.8	140349	19971.1	21749.3	17226.6	5817.57	4347.04	8016.09	924134	1327	9	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	49	254282	12270.4	21737.5	139942	22138.3	22250	17726.4	5856.11	4210.83	8025.09	928928	1322	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	50	251944	12342.3	21736.9	139603	20156.9	22263	17400.9	5976.07	4250.71	8040.26	927062	1297	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	51	252705	12320.4	22053.4	139761	20259.5	22047.5	17806.2	6074.78	4269.29	7988.55	927595	1307	3	1	0	0xd43f5e018b415631
