surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage52_reproduced	1	46	503965	32833.3	19128	140520	104878	44817.7	65537.7	35881.2	19926	40379	1808430.0	1200	7	1	0	0xd43f5e018b415631
stage52_reproduced	1	47	502622	32838.3	19434.9	140713	102527	45595.4	65882.5	35810.1	19401.7	40354.7	1805760.0	1209	5	1	0	0xd43f5e018b415631
stage52_reproduced	1	48	501836	32856.9	19410.2	140821	102485	44782.2	65631.5	35733.6	19650.6	40397.7	1806420.0	1196	10	1	0	0xd43f5e018b415631
stage52_reproduced	1	49	502645	32851.7	19263.7	140782	102626	45494.5	65875	35605.6	19687.6	40390.3	1805800.0	1199	2	1	0	0xd43f5e018b415631
stage52_reproduced	1	50	504890	32777.3	19377.5	140784	105019	45422.2	65630.1	35590.8	19816	40406.3	1807820.0	1211	7	1	0	0xd43f5e018b415631
stage52_reproduced	1	51	502214	32781.5	19266.2	140846	102678	45539.1	65876.4	35474.3	19281.1	40405.7	1804550.0	1203	5	1	0	0xd43f5e018b415631
stage52_reproduced	1	52	501589	32756.5	19270.5	140756	102408	44673.4	65901.2	35727.7	19675.2	40353.8	1806360.0	1197	9	1	0	0xd43f5e018b415631
stage52_reproduced	1	53	502600	32819.7	19185.4	141025	102549	45496.4	65738.3	35764.9	19522.5	40429.8	1805520.0	1206	2	1	0	0xd43f5e018b415631
stage52_reproduced	1	54	504164	32815	19442.8	140869	104823	44774.1	65914	35610.2	19414.9	40437.7	1807670.0	1205	5	1	0	0xd43f5e018b415631
stage52_reproduced	1	55	502788	32806.8	19332.6	140822	102654	45512.4	65983	35697.9	19554.8	40357.2	1806090.0	1215	4	1	0	0xd43f5e018b415631
stage52_reproduced	1	56	501431	32771.9	19284.7	141047	102435	44956.2	65628.3	35593.3	19279	40365.3	1805170.0	1199	10	1	0	0xd43f5e018b415631
stage52_reproduced	1	57	503038	32857	19584.5	140749	102599	45370.7	66043.9	35508.2	19796.2	40469.3	1808530.0	1211	2	1	0	0xd43f5e018b415631
stage52_reproduced	1	58	516316	32835	19327	143264	108889	48553.2	67430.1	35884	19623.9	40432.6	1820370.0	1204	10	1	0	0xd43f5e018b415631
stage52_reproduced	1	59	537923	34658.3	21756.8	157273	110307	48803.6	68228	36688	19733.9	40404.5	1845540.0	1194	6	1	0	0xd43f5e018b415631
