resolution	id	name	rank	shape	dim0	dim1	dim2	dim3	logical_elements	storage_bytes	layout	scale	scale_bits	zero_point	dtype	first_op	last_op	arena_offset
320	186	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x10x10	1	256	10	10	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.1584012508392334	0x3e2233f0	132	uint8	194	195	102400
320	187	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x10x10	1	256	10	10	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.077625632286071777	0x3d9efa30	4	uint8	195	196	384000
320	188	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x10x10	1	128	10	10	12800	12800	NCHWc8_SPATIAL_INNER_V1	0.096886113286018372	0x3dc66c3a	127	uint8	196	197	153600
320	189	/model.22/Concat_output_0_QuantizeLinear_Output	4	1x384x10x10	1	384	10	10	38400	38400	NCHWc8_SPATIAL_INNER_V1	0.081260465085506439	0x3da66be3	95	uint8	198	199	307200
320	190	/model.22/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x10x10	1	256	10	10	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.20883379876613617	0x3e55d887	178	uint8	199	200	51200
320	191	/model.22/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x256x10x10	1	256	10	10	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.064100302755832672	0x3d834705	4	uint8	200	202	102400
320	192	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x10x10	1	16	10	10	1600	1600	NCHWc8_SPATIAL_INNER_V1	0.069745950400829315	0x3d8ed6f7	135	uint8	201	203	100032
320	193	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x10x10	1	256	10	10	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.20714506506919861	0x3e541dd6	161	uint8	202	204	51200
320	194	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x10x10	1	16	10	10	1600	1600	NCHWc8_SPATIAL_INNER_V1	0.033882509917020798	0x3d0ac863	8	uint8	203	205	378432
320	195	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x10x10	1	256	10	10	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.077747620642185211	0x3d9f3a25	4	uint8	204	206	102400
320	196	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x10x10	1	16	10	10	1600	1600	NCHWc8_SPATIAL_INNER_V1	0.085621371865272522	0x3daf5a42	79	uint8	205	207	100032
320	197	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x10x10	1	80	10	10	8000	8000	NCHWc8_SPATIAL_INNER_V1	0.14417745172977448	0x3e13a341	136	uint8	206	208	38400
320	198	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x10x10	1	16	10	10	1600	1600	NCHWc8_SPATIAL_INNER_V1	0.060253933072090149	0x3d76ccd4	5	uint8	207	209	378432
320	199	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x10x10	1	80	10	10	8000	8000	NCHWc8_SPATIAL_INNER_V1	0.068100303411483765	0x3d8b782c	4	uint8	208	210	140800
320	200	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0_QuantizeLinear_Output	4	1x4x10x10	1	4	10	10	400	800	NCHWc8_SPATIAL_INNER_V1	0.068141959607601166	0x3d8b8e03	1	uint8	209	215	100032
320	201	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x10x10	1	80	10	10	8000	8000	NCHWc8_SPATIAL_INNER_V1	0.79191499948501587	0x3f4abaf1	131	uint8	210	211	38400
320	202	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x80x10x10	1	80	10	10	8000	8000	NCHWc8_SPATIAL_INNER_V1	0.38498526811599731	0x3ec51cca	1	uint8	211	212	140800
320	203	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x10x10	1	80	10	10	8000	8000	NCHWc8_SPATIAL_INNER_V1	0.91585594415664673	0x3f6a7589	100	uint8	212	213	38400
320	204	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x10x10	1	80	10	10	8000	8000	NCHWc8_SPATIAL_INNER_V1	0.55605745315551758	0x3f0e59c8	1	uint8	213	214	140800
320	205	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0_QuantizeLinear_Output	4	1x80x10x10	1	80	10	10	8000	8000	NCHWc8_SPATIAL_INNER_V1	0.50942540168762207	0x3f0269b4	249	uint8	214	215	38400
320	206	__stage52_internal_model.2__m.0__Add_output_0_at_model.2__Concat_output_0_QuantizeLinear_Output	4	1x16x80x80	1	16	80	80	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.32880854606628418	0x3ea85998	2	uint8	10	11	102400
320	207	__stage52_internal_model.4__m.0__Add_output_0_at_model.4__Concat_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.03763701394200325	0x3d1a2945	15	uint8	21	22	153600
320	208	__stage52_internal_model.6__m.0__m__m.1__Add_output_0_at_model.6__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x20x20	1	32	20	20	12800	12800	NCHWc8_SPATIAL_INNER_V1	0.04803607240319252	0x3d44c179	17	uint8	39	40	793600
320	209	__stage52_internal_model.8__m.0__m__m.1__Add_output_0_at_model.8__m.0__Concat_output_0_QuantizeLinear_Output	4	1x64x10x10	1	64	10	10	6400	6400	NCHWc8_SPATIAL_INNER_V1	0.089061781764030457	0x3db66606	9	uint8	59	60	793600
320	210	__stage52_internal_model.10__m__m.0__Add_1_output_0_at_model.10__Concat_output_0_QuantizeLinear_Output	4	1x128x10x10	1	128	10	10	12800	12800	NCHWc8_SPATIAL_INNER_V1	0.077799133956432343	0x3d9f5527	97	uint8	86	87	179200
320	211	__stage52_internal_model.13__m.0__m__m.1__Add_output_0_at_model.13__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x20x20	1	32	20	20	12800	12800	NCHWc8_SPATIAL_INNER_V1	0.065601646900177002	0x3d865a28	13	uint8	102	103	179200
320	212	__stage52_internal_model.16__m.0__m__m.1__Add_output_0_at_model.16__m.0__Concat_output_0_QuantizeLinear_Output	4	1x16x40x40	1	16	40	40	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.077569164335727692	0x3d9edc95	11	uint8	120	121	691200
320	213	__stage52_internal_model.19__m.0__m__m.1__Add_output_0_at_model.19__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x20x20	1	32	20	20	12800	12800	NCHWc8_SPATIAL_INNER_V1	0.12044448405504227	0x3df6ab99	7	uint8	154	155	179200
320	214	__stage52_internal_model.22__m.0__m.0.1__Add_1_output_0_at_model.22__Concat_output_0_QuantizeLinear_Output	4	1x128x10x10	1	128	10	10	12800	12800	NCHWc8_SPATIAL_INNER_V1	0.081260465085506439	0x3da66be3	95	uint8	197	198	179200
256	0	images_QuantizeLinear_Output	4	1x3x256x256	1	3	256	256	196608	524288	NCHWc8_SPATIAL_INNER_V1	0.0039215688593685627	0x3b808081	0	uint8	0	1	0
256	1	/model.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x128x128	1	16	128	128	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.62096840143203735	0x3f1ef7c9	128	uint8	1	2	524288
256	2	/model.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x128x128	1	16	128	128	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.31116288900375366	0x3e9f50be	1	uint8	2	3	0
256	3	/model.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x64x64	1	32	64	64	131072	131072	NCHWc8_SPATIAL_INNER_V1	1.114243745803833	0x3f8e9f8a	122	uint8	3	4	262144
256	4	/model.1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x64x64	1	32	64	64	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.58250099420547485	0x3f151ec9	0	uint8	4	5	393216
256	5	/model.2/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x64x64	1	32	64	64	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.83649581670761108	0x3f562497	155	uint8	5	11	262144
256	6	/model.2/Split_output_1_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.18348428606987	0x3e3be34e	2	uint8	6	11	393216
256	7	/model.2/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x8x64x64	1	8	64	64	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.038180503994226456	0x3d1c6329	176	uint8	7	8	458752
256	8	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x8x64x64	1	8	64	64	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.012377118691802025	0x3c4ac966	22	uint8	8	9	491520
256	9	/model.2/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.52768832445144653	0x3f071695	179	uint8	9	10	0
256	10	/model.2/Concat_output_0_QuantizeLinear_Output	4	1x48x64x64	1	48	64	64	196608	196608	NCHWc8_SPATIAL_INNER_V1	0.32880854606628418	0x3ea85998	2	uint8	11	12	524288
256	11	/model.2/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.45538836717605591	0x3ee928aa	186	uint8	12	13	786432
256	12	/model.2/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.12448897212743759	0x3dfef413	2	uint8	13	14	1048576
256	13	/model.3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.10164494067430496	0x3dd02b39	157	uint8	14	15	0
256	14	/model.3/act/Mul_output_0_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.040006101131439209	0x3d23dd70	7	uint8	15	16	65536
256	15	/model.4/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.068833477795124054	0x3d8cf891	163	uint8	16	22	0
256	16	/model.4/Split_output_1_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.022661056369543076	0x3cb9a3ae	12	uint8	17	22	458752
256	17	/model.4/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x32x32	1	16	32	32	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.043681725859642029	0x3d32eb9c	128	uint8	18	19	491520
256	18	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x32x32	1	16	32	32	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.022688010707497597	0x3cb9dc35	12	uint8	19	20	507904
256	19	/model.4/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.079003848135471344	0x3da1ccc5	152	uint8	20	21	65536
256	20	/model.4/Concat_output_0_QuantizeLinear_Output	4	1x96x32x32	1	96	32	32	98304	98304	NCHWc8_SPATIAL_INNER_V1	0.03763701394200325	0x3d1a2945	15	uint8	22	23	131072
256	21	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.066064663231372833	0x3d874ce9	142	uint8	23	24	262144
256	22	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.030298452824354172	0x3cf83476	9	uint8	24	107	524288
256	23	/model.5/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.057099778205156326	0x3d69e175	136	uint8	25	26	65536
256	24	/model.5/act/Mul_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.027727888897061348	0x3ce32599	10	uint8	26	27	98304
256	25	/model.6/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.071361921727657318	0x3d922633	130	uint8	27	42	65536
256	26	/model.6/Split_output_1_QuantizeLinear_Output	4	1x64x16x16	1	64	16	16	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.035990659147500992	0x3d136af1	8	uint8	28	42	491520
256	27	/model.6/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.04358367994427681	0x3d3284cd	165	uint8	29	31	507904
256	28	/model.6/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.11293179541826248	0x3de748c9	167	uint8	30	40	516096
256	29	/model.6/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.016115730628371239	0x3c840523	17	uint8	31	35	98304
256	30	/model.6/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.062696672976016998	0x3d80671d	141	uint8	32	33	507904
256	31	/model.6/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.029125306755304337	0x3cee9832	10	uint8	33	34	106496
256	32	/model.6/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.044328935444355011	0x3d359242	146	uint8	34	35	507904
256	33	/model.6/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.025938993319869041	0x3cd47e03	21	uint8	35	39	106496
256	34	/model.6/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.052987053990364075	0x3d5908f4	135	uint8	36	37	98304
256	35	/model.6/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.026028813794255257	0x3cd53a61	11	uint8	37	38	507904
256	36	/model.6/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.076533496379852295	0x3d9cbd98	132	uint8	38	39	98304
256	37	/model.6/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x16x16	1	64	16	16	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.04803607240319252	0x3d44c179	17	uint8	40	41	114688
256	38	/model.6/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x16x16	1	64	16	16	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.071232005953788757	0x3d91e216	121	uint8	41	42	229376
256	39	/model.6/Concat_output_0_QuantizeLinear_Output	4	1x192x16x16	1	192	16	16	49152	49152	NCHWc8_SPATIAL_INNER_V1	0.038419272750616074	0x3d1d5d87	7	uint8	42	43	0
256	40	/model.6/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.061128184199333191	0x3d7a618c	142	uint8	43	44	65536
256	41	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.028037777170538902	0x3ce5af7b	10	uint8	44	89	458752
256	42	/model.7/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.075696587562561035	0x3d9b06d0	144	uint8	45	46	49152
256	43	/model.7/act/Mul_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.034168541431427002	0x3d0bf450	8	uint8	46	47	114688
256	44	/model.8/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.076210573315620422	0x3d9c144a	122	uint8	47	62	49152
256	45	/model.8/Split_output_1_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.037084359675645828	0x3d17e5c5	8	uint8	48	62	98304
256	46	/model.8/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.078175202012062073	0x3da01a52	153	uint8	49	51	106496
256	47	/model.8/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.096425510942935944	0x3dc57abd	127	uint8	50	60	110592
256	48	/model.8/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.032495331019163132	0x3d0519d3	9	uint8	51	55	507904
256	49	/model.8/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.095939099788665771	0x3dc47bb8	120	uint8	52	53	106496
256	50	/model.8/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.0519237220287323	0x3d54adf8	5	uint8	53	54	512000
256	51	/model.8/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.090949535369873047	0x3dba43c0	115	uint8	54	55	106496
256	52	/model.8/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.054633613675832748	0x3d5fc77f	10	uint8	55	59	512000
256	53	/model.8/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.099580615758895874	0x3dcbf0ec	94	uint8	56	57	106496
256	54	/model.8/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.064043141901493073	0x3d83290d	4	uint8	57	58	507904
256	55	/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x8x8	1	64	8	8	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.13001835346221924	0x3e052388	132	uint8	58	59	106496
256	56	/model.8/m.0/Concat_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.089061781764030457	0x3db66606	9	uint8	60	61	516096
256	57	/model.8/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.08362184464931488	0x3dab41ee	121	uint8	61	62	114688
256	58	/model.8/Concat_output_0_QuantizeLinear_Output	4	1x384x8x8	1	384	8	8	24576	24576	NCHWc8_SPATIAL_INNER_V1	0.045013688504695892	0x3d386046	6	uint8	62	63	65536
256	59	/model.8/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.071746848523616791	0x3d92f003	143	uint8	63	64	49152
256	60	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.032615300267934799	0x3d05979f	9	uint8	64	68	229376
256	61	/model.9/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	65	66	90112
256	62	/model.9/Concat_output_0_QuantizeLinear_Output	4	1x512x8x8	1	512	8	8	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	66	67	0
256	63	/model.9/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.094948738813400269	0x3dc2747c	147	uint8	67	68	32768
256	64	/model.9/Add_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.054341588169336319	0x3d5e9549	10	uint8	68	69	49152
256	65	/model.10/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.088547512888908386	0x3db55866	135	uint8	69	87	32768
256	66	/model.10/Split_output_1_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.042742777615785599	0x3d2f130d	7	uint8	70	82	90112
256	67	/model.10/m/m.0/attn/qkv/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.11401121318340302	0x3de97eb6	121	uint8	71	74	49152
256	68	/model.10/m/m.0/attn/Split_output_1_QuantizeLinear_Output	4	1x2x32x64	1	2	32	64	4096	4096	ROW_MAJOR_U8_V1	0.059319499880075455	0x3d72f901	126	uint8	72	76	106496
256	69	/model.10/m/m.0/attn/Split_output_2_QuantizeLinear_Output	4	1x2x64x64	1	2	64	64	8192	8192	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	73	79	98304
256	70	/model.10/m/m.0/attn/Transpose_output_0_QuantizeLinear_Output	4	1x2x64x32	1	2	64	32	4096	4096	ROW_MAJOR_U8_V1	0.046277262270450592	0x3d3d8d3a	128	uint8	74	76	110592
256	71	/model.10/m/m.0/attn/Reshape_2_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	75	77	114688
256	72	/model.10/m/m.0/attn/MatMul_output_0_QuantizeLinear_Output	4	1x2x64x64	1	2	64	64	8192	8192	ROW_MAJOR_U8_V1	0.62591516971588135	0x3f203bfa	122	uint8	76	78	122880
256	73	/model.10/m/m.0/attn/pe/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.052911285310983658	0x3d58b981	116	uint8	77	80	516096
256	74	/model.10/m/m.0/attn/Transpose_1_output_0_QuantizeLinear_Output	4	1x2x64x64	1	2	64	64	8192	8192	ROW_MAJOR_U8_V1	0.0033711211290210485	0x3b5cee07	0	uint8	78	79	114688
256	75	/model.10/m/m.0/attn/MatMul_1_output_0_QuantizeLinear_Output	4	1x2x64x64	1	2	64	64	8192	8192	ROW_MAJOR_U8_V1	0.054226145148277283	0x3d5e1c3c	126	uint8	79	80	122880
256	76	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.033318508416414261	0x3d0878fd	129	uint8	80	81	98304
256	77	/model.10/m/m.0/attn/proj/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.045027930289506912	0x3d386f35	126	uint8	81	82	114688
256	78	/model.10/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.058968964964151382	0x3d718971	91	uint8	82	86	98304
256	79	/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.047968927770853043	0x3d447b11	175	uint8	83	84	49152
256	80	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.015778223052620888	0x3c814155	18	uint8	84	85	229376
256	81	/model.10/m/m.0/ffn/ffn.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x8x8	1	128	8	8	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.051271319389343262	0x3d5201e0	131	uint8	85	86	90112
256	82	/model.10/Concat_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.077799133956432343	0x3d9f5527	97	uint8	87	88	49152
256	83	/model.10/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x8x8	1	256	8	8	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.083518043160438538	0x3dab0b82	150	uint8	88	165	32768
256	84	/model.12/Concat_output_0_QuantizeLinear_Output	4	1x384x16x16	1	384	16	16	98304	98304	NCHWc8_SPATIAL_INNER_V1	0.035356689244508743	0x3d10d22d	8	uint8	89	90	131072
256	85	/model.13/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.066355191171169281	0x3d87e53b	154	uint8	90	105	0
256	86	/model.13/Split_output_1_QuantizeLinear_Output	4	1x64x16x16	1	64	16	16	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.027117649093270302	0x3cde25d5	10	uint8	91	105	49152
256	87	/model.13/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.040932368487119675	0x3d27a8b3	160	uint8	92	94	90112
256	88	/model.13/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x16x16	1	32	16	16	8192	8192	NCHWc8_SPATIAL_INNER_V1	0.10580915957689285	0x3dd8b279	161	uint8	93	103	98304
