mode	index	buffer_index	buffer_count	sequence	kernel_timestamp_sec	kernel_timestamp_usec	kernel_timestamp_ns	timestamp_clock	timestamp_source	bytesused	flags_hex	dqbuf_return_monotonic_ns	wait_us	requeue_us	sequence_gap
640x480-mjpg	1617	1	4	1617	144612	97472	144612097472000	monotonic	soe	51907	0x12001	144612133522576	35981	3	0
640x480-mjpg	1618	2	4	1618	144612	133463	144612133463000	monotonic	soe	51751	0x12001	144612165527691	31993	5	0
640x480-mjpg	1619	3	4	1619	144612	165468	144612165468000	monotonic	soe	51914	0x12001	144612197527265	31984	3	0
640x480-mjpg	1620	0	4	1620	144612	197474	144612197474000	monotonic	soe	51726	0x12001	144612233523639	35983	3	0
640x480-mjpg	1621	1	4	1621	144612	233467	144612233467000	monotonic	soe	51943	0x12001	144612265523879	31988	3	0
640x480-mjpg	1622	2	4	1622	144612	265469	144612265469000	monotonic	soe	51754	0x12001	144612297527702	31991	4	0
640x480-mjpg	1623	3	4	1623	144612	297474	144612297474000	monotonic	soe	51802	0x12001	144612333524784	35984	5	0
640x480-mjpg	1624	0	4	1624	144612	333468	144612333468000	monotonic	soe	51766	0x12001	144612365529316	31989	4	0
640x480-mjpg	1625	1	4	1625	144612	365471	144612365471000	monotonic	soe	51970	0x12001	144612397524597	31982	3	0
640x480-mjpg	1626	2	4	1626	144612	397475	144612397475000	monotonic	soe	51709	0x12001	144612433522638	35987	4	0
640x480-mjpg	1627	3	4	1627	144612	433468	144612433468000	monotonic	soe	51636	0x12001	144612465527837	31993	5	0
640x480-mjpg	1628	0	4	1628	144612	465472	144612465472000	monotonic	soe	51822	0x12001	144612497526410	31984	3	0
640x480-mjpg	1629	1	4	1629	144612	497476	144612497476000	monotonic	soe	51856	0x12001	144612533522825	35984	4	0
640x480-mjpg	1630	2	4	1630	144612	533469	144612533469000	monotonic	soe	51847	0x12001	144612565531024	31995	3	0
640x480-mjpg	1631	3	4	1631	144612	565476	144612565476000	monotonic	soe	51888	0x12001	144612597528472	31986	3	0
640x480-mjpg	1632	0	4	1632	144612	597478	144612597478000	monotonic	soe	51648	0x12001	144612633524554	35984	4	0
640x480-mjpg	1633	1	4	1633	144612	633471	144612633471000	monotonic	soe	51752	0x12001	144612665532086	31994	4	0
640x480-mjpg	1634	2	4	1634	144612	665475	144612665475000	monotonic	soe	51647	0x12001	144612697526993	31981	3	0
640x480-mjpg	1635	3	4	1635	144612	697479	144612697479000	monotonic	soe	51808	0x12001	144612733527742	35989	4	0
640x480-mjpg	1636	0	4	1636	144612	733471	144612733471000	monotonic	soe	51636	0x12001	144612765528232	31987	5	0
640x480-mjpg	1637	1	4	1637	144612	765477	144612765477000	monotonic	soe	51926	0x12001	144612797550972	32008	8	0
640x480-mjpg	1638	2	4	1638	144612	797483	144612797483000	monotonic	soe	51647	0x12001	144612833561096	35985	9	0
640x480-mjpg	1639	3	4	1639	144612	833477	144612833477000	monotonic	soe	51702	0x12001	144612865543627	31956	5	0
640x480-mjpg	1640	0	4	1640	144612	865479	144612865479000	monotonic	soe	51793	0x12001	144612897537451	31975	4	0
640x480-mjpg	1641	1	4	1641	144612	897483	144612897483000	monotonic	soe	51844	0x12001	144612933536825	35984	5	0
640x480-mjpg	1642	2	4	1642	144612	933475	144612933475000	monotonic	soe	51832	0x12001	144612965542023	31988	5	0
640x480-mjpg	1643	3	4	1643	144612	965480	144612965480000	monotonic	soe	51816	0x12001	144612997539679	31980	4	0
640x480-mjpg	1644	0	4	1644	144612	997484	144612997484000	monotonic	soe	51751	0x12001	144613033537220	35983	4	0
640x480-mjpg	1645	1	4	1645	144613	33476	144613033476000	monotonic	soe	51873	0x12001	144613065537543	31984	4	0
640x480-mjpg	1646	2	4	1646	144613	65481	144613065481000	monotonic	soe	51806	0x12001	144613097539700	31988	4	0
640x480-mjpg	1647	3	4	1647	144613	97485	144613097485000	monotonic	soe	51744	0x12001	144613133538824	35987	4	0
640x480-mjpg	1648	0	4	1648	144613	133478	144613133478000	monotonic	soe	51816	0x12001	144613165535856	31983	4	0
640x480-mjpg	1649	1	4	1649	144613	165482	144613165482000	monotonic	soe	51892	0x12001	144613197538262	31988	4	0
640x480-mjpg	1650	2	4	1650	144613	197486	144613197486000	monotonic	soe	51729	0x12001	144613233530928	35979	3	0
640x480-mjpg	1651	3	4	1651	144613	233478	144613233478000	monotonic	soe	51692	0x12001	144613265537460	31994	4	0
640x480-mjpg	1652	0	4	1652	144613	265482	144613265482000	monotonic	soe	51881	0x12001	144613297539158	31988	3	0
640x480-mjpg	1653	1	4	1653	144613	297488	144613297488000	monotonic	soe	51799	0x12001	144613333534698	35952	5	0
640x480-mjpg	1654	2	4	1654	144613	333479	144613333479000	monotonic	soe	51748	0x12001	144613365536855	31987	3	0
640x480-mjpg	1655	3	4	1655	144613	365483	144613365483000	monotonic	soe	51776	0x12001	144613397536762	31989	4	0
640x480-mjpg	1656	0	4	1656	144613	397487	144613397487000	monotonic	soe	51822	0x12001	144613433534219	35984	3	0
640x480-mjpg	1657	1	4	1657	144613	433480	144613433480000	monotonic	soe	51762	0x12001	144613465539792	31992	3	0
640x480-mjpg	1658	2	4	1658	144613	465486	144613465486000	monotonic	soe	51757	0x12001	144613497537824	31986	3	0
640x480-mjpg	1659	3	4	1659	144613	497489	144613497489000	monotonic	soe	51713	0x12001	144613533534406	35986	4	0
640x480-mjpg	1660	0	4	1660	144613	533482	144613533482000	monotonic	soe	51926	0x12001	144613565565272	32017	4	0
640x480-mjpg	1661	1	4	1661	144613	565506	144613565506000	monotonic	soe	51771	0x12001	144613597544178	31965	4	0
640x480-mjpg	1662	2	4	1662	144613	597492	144613597492000	monotonic	soe	51783	0x12001	144613633538469	35979	4	0
640x480-mjpg	1663	3	4	1663	144613	633483	144613633483000	monotonic	soe	51762	0x12001	144613665544375	31992	4	0
640x480-mjpg	1664	0	4	1664	144613	665487	144613665487000	monotonic	soe	51860	0x12001	144613697549282	31992	4	0
640x480-mjpg	1665	1	4	1665	144613	697493	144613697493000	monotonic	soe	51896	0x12001	144613733542281	35980	4	0
640x480-mjpg	1666	2	4	1666	144613	733485	144613733485000	monotonic	soe	51866	0x12001	144613765543354	31988	4	0
640x480-mjpg	1667	3	4	1667	144613	765489	144613765489000	monotonic	soe	51779	0x12001	144613797548594	31992	3	0
640x480-mjpg	1668	0	4	1668	144613	797494	144613797494000	monotonic	soe	51644	0x12001	144613833541760	35980	4	0
640x480-mjpg	1669	1	4	1669	144613	833485	144613833485000	monotonic	soe	51927	0x12001	144613865556208	32001	4	0
640x480-mjpg	1670	2	4	1670	144613	865501	144613865501000	monotonic	soe	51804	0x12001	144613897548823	31980	6	0
640x480-mjpg	1671	3	4	1671	144613	897494	144613897494000	monotonic	soe	51962	0x12001	144613933544030	35978	4	0
640x480-mjpg	1672	0	4	1672	144613	933487	144613933487000	monotonic	soe	51735	0x12001	144613965563395	32006	4	0
640x480-mjpg	1673	1	4	1673	144613	965509	144613965509000	monotonic	soe	52005	0x12001	144613997546635	31968	4	0
640x480-mjpg	1674	2	4	1674	144613	997495	144613997495000	monotonic	soe	51716	0x12001	144614033547551	35989	6	0
640x480-mjpg	1675	3	4	1675	144614	33489	144614033489000	monotonic	soe	51657	0x12001	144614065563833	31998	3	0
640x480-mjpg	1676	0	4	1676	144614	65509	144614065509000	monotonic	soe	51825	0x12001	144614097584114	32008	10	0
640x480-mjpg	1677	1	4	1677	144614	97499	144614097499000	monotonic	soe	51732	0x12001	144614133598072	35984	14	0
640x480-mjpg	1678	2	4	1678	144614	133492	144614133492000	monotonic	soe	51838	0x12001	144614165580687	31939	5	0
640x480-mjpg	1679	3	4	1679	144614	165511	144614165511000	monotonic	soe	51901	0x12001	144614197556218	31957	5	0
640x480-mjpg	1680	0	4	1680	144614	197498	144614197498000	monotonic	soe	51794	0x12001	144614233569134	35998	6	0
640x480-mjpg	1681	1	4	1681	144614	233491	144614233491000	monotonic	soe	51756	0x12001	144614265571957	31984	5	0
640x480-mjpg	1682	2	4	1682	144614	265512	144614265512000	monotonic	soe	51858	0x12001	144614297565322	31978	6	0
640x480-mjpg	1683	3	4	1683	144614	297501	144614297501000	monotonic	soe	51785	0x12001	144614333553029	35969	4	0
640x480-mjpg	1684	0	4	1684	144614	333493	144614333493000	monotonic	soe	51850	0x12001	144614365577103	32009	4	0
640x480-mjpg	1685	1	4	1685	144614	365513	144614365513000	monotonic	soe	51673	0x12001	144614397555926	31964	4	0
640x480-mjpg	1686	2	4	1686	144614	397501	144614397501000	monotonic	soe	51816	0x12001	144614433551466	35982	5	0
640x480-mjpg	1687	3	4	1687	144614	433493	144614433493000	monotonic	soe	51979	0x12001	144614465571457	32005	4	0
640x480-mjpg	1688	0	4	1688	144614	465514	144614465514000	monotonic	soe	51842	0x12001	144614497557321	31974	3	0
640x480-mjpg	1689	1	4	1689	144614	497503	144614497503000	monotonic	soe	51722	0x12001	144614533557070	35985	5	0
640x480-mjpg	1690	2	4	1690	144614	533496	144614533496000	monotonic	soe	51595	0x12001	144614565571727	31999	4	0
640x480-mjpg	1691	3	4	1691	144614	565516	144614565516000	monotonic	soe	52013	0x12001	144614597555842	31970	4	0
640x480-mjpg	1692	0	4	1692	144614	597504	144614597504000	monotonic	soe	51777	0x12001	144614633556841	35988	4	0
640x480-mjpg	1693	1	4	1693	144614	633496	144614633496000	monotonic	soe	51944	0x12001	144614665578123	32004	4	0
640x480-mjpg	1694	2	4	1694	144614	665518	144614665518000	monotonic	soe	52008	0x12001	144614697560612	31967	5	0
640x480-mjpg	1695	3	4	1695	144614	697505	144614697505000	monotonic	soe	52018	0x12001	144614733555070	35936	4	0
640x480-mjpg	1696	0	4	1696	144614	733497	144614733497000	monotonic	soe	51948	0x12001	144614765593227	32024	4	0
640x480-mjpg	1697	1	4	1697	144614	765529	144614765529000	monotonic	soe	51905	0x12001	144614797570800	31962	4	0
640x480-mjpg	1698	2	4	1698	144614	797507	144614797507000	monotonic	soe	51797	0x12001	144614833556882	35970	5	0
640x480-mjpg	1699	3	4	1699	144614	833498	144614833498000	monotonic	soe	51786	0x12001	144614865573497	32001	3	0
640x480-mjpg	1700	0	4	1700	144614	865518	144614865518000	monotonic	soe	51869	0x12001	144614897560987	31974	3	0
640x480-mjpg	1701	1	4	1701	144614	897508	144614897508000	monotonic	soe	51834	0x12001	144614933556736	35984	5	0
640x480-mjpg	1702	2	4	1702	144614	933499	144614933499000	monotonic	soe	51892	0x12001	144614965584643	32012	7	0
640x480-mjpg	1703	3	4	1703	144614	965521	144614965521000	monotonic	soe	51941	0x12001	144614997570257	31966	5	0
640x480-mjpg	1704	0	4	1704	144614	997510	144614997510000	monotonic	soe	51716	0x12001	144615033556131	35970	4	0
640x480-mjpg	1705	1	4	1705	144615	33501	144615033501000	monotonic	soe	51935	0x12001	144615065581496	32012	4	0
640x480-mjpg	1706	2	4	1706	144615	65522	144615065522000	monotonic	soe	51855	0x12001	144615097565861	31971	4	0
640x480-mjpg	1707	3	4	1707	144615	97510	144615097510000	monotonic	soe	51907	0x12001	144615133583152	36003	9	0
640x480-mjpg	1708	0	4	1708	144615	133502	144615133502000	monotonic	soe	51955	0x12001	144615165580559	31971	4	0
640x480-mjpg	1709	1	4	1709	144615	165523	144615165523000	monotonic	soe	51658	0x12001	144615197567882	31973	4	0
640x480-mjpg	1710	2	4	1710	144615	197512	144615197512000	monotonic	soe	51831	0x12001	144615233561964	35980	5	0
640x480-mjpg	1711	3	4	1711	144615	233503	144615233503000	monotonic	soe	51828	0x12001	144615265580162	32003	5	0
640x480-mjpg	1712	0	4	1712	144615	265524	144615265524000	monotonic	soe	51755	0x12001	144615297567152	31973	3	0
640x480-mjpg	1713	1	4	1713	144615	297512	144615297512000	monotonic	soe	51952	0x12001	144615333598777	36019	9	0
640x480-mjpg	1714	2	4	1714	144615	333508	144615333508000	monotonic	soe	51986	0x12001	144615365589141	31963	6	0
640x480-mjpg	1715	3	4	1715	144615	365527	144615365527000	monotonic	soe	51766	0x12001	144615397570006	31962	4	0
640x480-mjpg	1716	0	4	1716	144615	397514	144615397514000	monotonic	soe	51837	0x12001	144615433562963	35979	3	0
640x480-mjpg	1717	1	4	1717	144615	433505	144615433505000	monotonic	soe	51848	0x12001	144615465582120	32006	3	0
640x480-mjpg	1718	2	4	1718	144615	465527	144615465527000	monotonic	soe	51777	0x12001	144615497565235	31969	4	0
640x480-mjpg	1719	3	4	1719	144615	497514	144615497514000	monotonic	soe	52055	0x12001	144615533577484	35999	6	0
640x480-mjpg	1720	0	4	1720	144615	533508	144615533508000	monotonic	soe	52137	0x12001	144615565588182	31992	5	0
640x480-mjpg	1721	1	4	1721	144615	565528	144615565528000	monotonic	soe	51848	0x12001	144615597579422	31975	5	0
640x480-mjpg	1722	2	4	1722	144615	597517	144615597517000	monotonic	soe	51721	0x12001	144615633569254	35972	4	0
640x480-mjpg	1723	3	4	1723	144615	633508	144615633508000	monotonic	soe	51861	0x12001	144615665590745	32008	5	0
640x480-mjpg	1724	0	4	1724	144615	665530	144615665530000	monotonic	soe	51724	0x12001	144615697570442	31965	4	0
640x480-mjpg	1725	1	4	1725	144615	697517	144615697517000	monotonic	soe	51912	0x12001	144615733569858	35987	4	0
640x480-mjpg	1726	2	4	1726	144615	733509	144615733509000	monotonic	soe	52015	0x12001	144615765581723	31995	5	0
640x480-mjpg	1727	3	4	1727	144615	765523	144615765523000	monotonic	soe	51745	0x12001	144615797572630	31975	4	0
640x480-mjpg	1728	0	4	1728	144615	797519	144615797519000	monotonic	soe	51749	0x12001	144615833568629	35983	3	0
640x480-mjpg	1729	1	4	1729	144615	833510	144615833510000	monotonic	soe	51689	0x12001	144615865569910	31987	3	0
640x480-mjpg	1730	2	4	1730	144615	865516	144615865516000	monotonic	soe	51820	0x12001	144615897578192	31997	3	0
640x480-mjpg	1731	3	4	1731	144615	897521	144615897521000	monotonic	soe	51733	0x12001	144615933586233	35994	7	0
640x480-mjpg	1732	0	4	1732	144615	933514	144615933514000	monotonic	soe	51910	0x12001	144615965570389	31962	4	0
640x480-mjpg	1733	1	4	1733	144615	965516	144615965516000	monotonic	soe	51808	0x12001	144615997571046	31987	3	0
640x480-mjpg	1734	2	4	1734	144615	997520	144615997520000	monotonic	soe	51769	0x12001	144616033584711	36002	7	0
640x480-mjpg	1735	3	4	1735	144616	33514	144616033514000	monotonic	soe	51841	0x12001	144616065576285	31969	5	0
640x480-mjpg	1736	0	4	1736	144616	65518	144616065518000	monotonic	soe	51948	0x12001	144616097577483	31986	3	0
640x480-mjpg	1737	1	4	1737	144616	97523	144616097523000	monotonic	soe	51916	0x12001	144616133571857	35947	4	0
640x480-mjpg	1738	2	4	1738	144616	133513	144616133513000	monotonic	soe	51845	0x12001	144616165579097	31991	5	0
640x480-mjpg	1739	3	4	1739	144616	165519	144616165519000	monotonic	soe	51932	0x12001	144616197576712	31982	4	0
640x480-mjpg	1740	0	4	1740	144616	197524	144616197524000	monotonic	soe	51845	0x12001	144616233571544	35981	4	0
640x480-mjpg	1741	1	4	1741	144616	233515	144616233515000	monotonic	soe	51791	0x12001	144616265573284	31988	4	0
640x480-mjpg	1742	2	4	1742	144616	265520	144616265520000	monotonic	soe	51995	0x12001	144616297580399	31994	4	0
640x480-mjpg	1743	3	4	1743	144616	297525	144616297525000	monotonic	soe	51898	0x12001	144616333571148	35977	4	0
640x480-mjpg	1744	0	4	1744	144616	333516	144616333516000	monotonic	soe	51896	0x12001	144616365574054	31989	4	0
640x480-mjpg	1745	1	4	1745	144616	365522	144616365522000	monotonic	soe	52066	0x12001	144616397575253	31988	2	0
640x480-mjpg	1746	2	4	1746	144616	397526	144616397526000	monotonic	soe	51866	0x12001	144616433570627	35985	4	0
640x480-mjpg	1747	3	4	1747	144616	433518	144616433518000	monotonic	soe	51952	0x12001	144616465580742	31997	4	0
640x480-mjpg	1748	0	4	1748	144616	465523	144616465523000	monotonic	soe	51801	0x12001	144616497578106	31983	3	0
640x480-mjpg	1749	1	4	1749	144616	497527	144616497527000	monotonic	soe	51816	0x12001	144616533570730	35980	2	0
640x480-mjpg	1750	2	4	1750	144616	533519	144616533519000	monotonic	soe	51919	0x12001	144616565578554	31997	4	0
640x480-mjpg	1751	3	4	1751	144616	565524	144616565524000	monotonic	soe	52063	0x12001	144616597617127	32025	10	0
640x480-mjpg	1752	0	4	1752	144616	597535	144616597535000	monotonic	soe	51749	0x12001	144616633582709	35936	5	0
640x480-mjpg	1753	1	4	1753	144616	633521	144616633521000	monotonic	soe	51816	0x12001	144616665578866	31981	4	0
640x480-mjpg	1754	2	4	1754	144616	665525	144616665525000	monotonic	soe	51872	0x12001	144616697585897	31992	5	0
640x480-mjpg	1755	3	4	1755	144616	697529	144616697529000	monotonic	soe	51718	0x12001	144616733581438	35980	3	0
640x480-mjpg	1756	0	4	1756	144616	733521	144616733521000	monotonic	soe	51845	0x12001	144616765583595	31989	4	0
640x480-mjpg	1757	1	4	1757	144616	765527	144616765527000	monotonic	soe	51765	0x12001	144616797583835	31986	3	0
640x480-mjpg	1758	2	4	1758	144616	797531	144616797531000	monotonic	soe	51783	0x12001	144616833581167	35985	4	0
640x480-mjpg	1759	3	4	1759	144616	833523	144616833523000	monotonic	soe	51963	0x12001	144616865581907	31987	4	0
640x480-mjpg	1760	0	4	1760	144616	865527	144616865527000	monotonic	soe	51952	0x12001	144616897581980	31985	3	0
640x480-mjpg	1761	1	4	1761	144616	897533	144616897533000	monotonic	soe	51842	0x12001	144616933579646	35985	5	0
640x480-mjpg	1762	2	4	1762	144616	933524	144616933524000	monotonic	soe	51853	0x12001	144616965590386	31995	5	0
640x480-mjpg	1763	3	4	1763	144616	965528	144616965528000	monotonic	soe	51813	0x12001	144616997590459	31983	6	0
640x480-mjpg	1764	0	4	1764	144616	997534	144616997534000	monotonic	soe	51748	0x12001	144617033598625	35991	7	0
640x480-mjpg	1765	1	4	1765	144617	33527	144617033527000	monotonic	soe	51887	0x12001	144617065586156	31965	4	0
640x480-mjpg	1766	2	4	1766	144617	65529	144617065529000	monotonic	soe	51981	0x12001	144617097588771	31990	4	0
640x480-mjpg	1767	3	4	1767	144617	97536	144617097536000	monotonic	soe	51851	0x12001	144617133586103	35983	5	0
640x480-mjpg	1768	0	4	1768	144617	133527	144617133527000	monotonic	soe	51840	0x12001	144617165586176	31985	4	0
640x480-mjpg	1769	1	4	1769	144617	165532	144617165532000	monotonic	soe	51959	0x12001	144617197589833	31989	4	0
640x480-mjpg	1770	2	4	1770	144617	197535	144617197535000	monotonic	soe	51945	0x12001	144617233580874	35977	3	0
640x480-mjpg	1771	3	4	1771	144617	233528	144617233528000	monotonic	soe	51634	0x12001	144617265586114	31991	4	0
640x480-mjpg	1772	0	4	1772	144617	265532	144617265532000	monotonic	soe	51761	0x12001	144617297615229	32017	8	0
640x480-mjpg	1773	1	4	1773	144617	297538	144617297538000	monotonic	soe	51790	0x12001	144617333589186	35948	4	0
640x480-mjpg	1774	2	4	1774	144617	333529	144617333529000	monotonic	soe	51865	0x12001	144617365589009	31985	4	0
640x480-mjpg	1775	3	4	1775	144617	365535	144617365535000	monotonic	soe	51746	0x12001	144617397593457	31992	4	0
640x480-mjpg	1776	0	4	1776	144617	397538	144617397538000	monotonic	soe	51888	0x12001	144617433586498	35979	4	0
640x480-mjpg	1777	1	4	1777	144617	433530	144617433530000	monotonic	soe	51824	0x12001	144617465588238	31987	3	0
640x480-mjpg	1778	2	4	1778	144617	465535	144617465535000	monotonic	soe	51913	0x12001	144617497590894	31990	4	0
640x480-mjpg	1779	3	4	1779	144617	497540	144617497540000	monotonic	soe	51933	0x12001	144617533592852	35956	5	0
640x480-mjpg	1780	0	4	1780	144617	533532	144617533532000	monotonic	soe	51895	0x12001	144617565586342	31978	3	0
640x480-mjpg	1781	1	4	1781	144617	565536	144617565536000	monotonic	soe	51832	0x12001	144617597616290	32017	4	0
640x480-mjpg	1782	2	4	1782	144617	597560	144617597560000	monotonic	soe	51959	0x12001	144617633594747	35964	5	0
640x480-mjpg	1783	3	4	1783	144617	633533	144617633533000	monotonic	soe	51878	0x12001	144617665594570	31984	4	0
640x480-mjpg	1784	0	4	1784	144617	665538	144617665538000	monotonic	soe	51915	0x12001	144617697601394	31992	5	0
640x480-mjpg	1785	1	4	1785	144617	697542	144617697542000	monotonic	soe	51875	0x12001	144617733596851	35981	5	0
640x480-mjpg	1786	2	4	1786	144617	733534	144617733534000	monotonic	soe	52013	0x12001	144617765590716	31979	3	0
640x480-mjpg	1787	3	4	1787	144617	765539	144617765539000	monotonic	soe	51762	0x12001	144617797598206	31996	4	0
640x480-mjpg	1788	0	4	1788	144617	797544	144617797544000	monotonic	soe	51758	0x12001	144617833628539	36017	9	0
640x480-mjpg	1789	1	4	1789	144617	833540	144617833540000	monotonic	soe	51899	0x12001	144617865604361	31948	5	0
640x480-mjpg	1790	2	4	1790	144617	865541	144617865541000	monotonic	soe	51967	0x12001	144617897599018	31976	4	0
640x480-mjpg	1791	3	4	1791	144617	897545	144617897545000	monotonic	soe	51879	0x12001	144617933599684	35987	5	0
