surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
compatibility_500	1	41	146177	2354.28	22124.7	71643.9	16384.1	11771	9672.41	6083.46	3364.55	2646.28	541191	1211	1	1	0	0xd43f5e018b415631
compatibility_500	1	42	147220	2409.99	22196.8	72373.7	16498.5	11668.7	9858.15	6130.76	3284.88	2659.24	544078	1216	0	1	0	0xd43f5e018b415631
compatibility_500	1	43	146388	2438.49	22082.7	71652.9	16370.3	11662.5	9933.53	6049.8	3384.6	2671.16	543316	1211	1	1	0	0xd43f5e018b415631
compatibility_500	1	44	146209	2321.73	22336.8	71094.3	16410.4	11722.4	10039.6	6144.09	3354.56	2598.07	543230	1211	0	1	0	0xd43f5e018b415631
compatibility_500	1	45	145844	2375.86	21862.1	71139	16394.3	11755.7	10145.7	5910.25	3461.1	2667.24	541763	1192	1	1	0	0xd43f5e018b415631
compatibility_500	1	46	146800	2342.4	22359.9	71552.4	16482.1	11678	10097.2	6089.42	3443.68	2610.16	543524	1231	1	1	0	0xd43f5e018b415631
compatibility_500	1	47	146172	2371.36	22213.4	71277.5	16258.2	11803.6	9883.28	6200.84	3374.8	2646.7	542162	1218	2	1	0	0xd43f5e018b415631
compatibility_500	1	48	149637	2424.61	22254.3	74366.1	16518.1	11704.6	10094.2	6084.84	3363.89	2682.24	546483	1230	1	1	0	0xd43f5e018b415631
compatibility_500	1	49	146809	2318.4	22292.5	71370.8	16377.5	11845.8	10290.5	6127.05	3436.35	2609.28	544667	1224	1	1	0	0xd43f5e018b415631
compatibility_500	1	50	146660	2417.44	22228.9	71527.4	16315.1	11754.8	10157	6079.05	3388.18	2657.12	543196	1206	2	1	0	0xd43f5e018b415631
compatibility_500	1	51	146241	2399.11	22096.8	71268.5	16482.5	11738.6	9969.46	6148.89	3343.35	2661.37	542312	1205	0	1	0	0xd43f5e018b415631
