surface	category_id	class_name	instances	ap50_95	ap50	ar_100
C2_EP	44	bottle	111	0.37393531950208675	0.5856807751689713	0.6333333333333333
C2_EP	46	wine glass	28	0.36628987305507676	0.6199706066048045	0.6571428571428573
C2_EP	47	cup	74	0.4567158678896541	0.6073841071300132	0.6851351351351351
C2_EP	48	fork	8	0.18108091780525334	0.3003348718330479	0.65
C2_EP	49	knife	38	0.2063593441286473	0.3807786676923739	0.4184210526315789
C2_EP	50	spoon	37	0.15855124740863447	0.272892682739189	0.40540540540540543
C2_EP	51	bowl	67	0.27183759469141616	0.3598561103731587	0.5522388059701492
C2_EP	52	banana	47	0.31457581531695206	0.5098389178111016	0.5042553191489362
C2_EP	53	apple	13	0.3249073072917155	0.49934193916338665	0.6230769230769231
C2_EP	54	sandwich	12	0.541071440715536	0.6754622833209821	0.8416666666666666
C2_EP	55	orange	19	0.29247979472616276	0.3734750063763476	0.731578947368421
C2_EP	56	broccoli	29	0.22729262728018634	0.3603749834366681	0.48965517241379314
C2_EP	57	carrot	21	0.5629929030826928	0.7673314608009633	0.819047619047619
C2_EP	58	hot dog	12	0.29200082508250824	0.35650636492220644	0.4833333333333334
C2_EP	59	pizza	13	0.6902909213874191	0.838417492414833	0.8076923076923077
C2_EP	60	donut	6	0.24141699884274137	0.31434572028631425	0.41666666666666663
C2_EP	61	cake	18	0.4146562678017103	0.5443567353251004	0.6000000000000001
C2_EP	62	chair	103	0.402060871522247	0.5991363035634377	0.6533980582524271
C2_EP	63	couch	35	0.5532088634315825	0.7630032687414561	0.8485714285714285
C2_EP	64	potted plant	49	0.32817812745617403	0.5793724525802946	0.6306122448979592
C2_EP	65	bed	15	0.5678695943250213	0.7283555269678721	0.8133333333333332
C2_EP	67	dining table	70	0.27969672075152563	0.4664065995725009	0.5900000000000001
C2_EP	70	toilet	17	0.7114635794125527	0.9180068386345279	0.8705882352941178
C2_EP	72	tv	35	0.475202272608047	0.6074168536994902	0.6885714285714286
C2_EP	73	laptop	25	0.7343404722796447	0.8842583066431537	0.788
C2_EP	74	mouse	13	0.5670685557264771	0.7623632844596664	0.7307692307692308
C2_EP	75	remote	24	0.2732504593022256	0.5021730880942653	0.45
C2_EP	76	keyboard	22	0.4875822748532613	0.6736760621478612	0.6772727272727272
C2_EP	77	cell phone	31	0.4468419432402636	0.5847659640029383	0.6096774193548387
C2_EP	78	microwave	5	0.4632937404472507	0.5670093325121983	0.78
C2_EP	79	oven	22	0.5089921068374071	0.7050892741095971	0.7454545454545454
C2_EP	80	toaster	2	0.0	0.0	0.0
C2_EP	81	sink	31	0.45939593985914856	0.6129198420113854	0.632258064516129
C2_EP	82	refrigerator	15	0.44859797690789055	0.6607659817215117	0.7533333333333333
C2_EP	84	book	121	0.19779721748881476	0.3408151562648385	0.49752066115702487
C2_EP	85	clock	14	0.47602256541443616	0.581923192319232	0.6071428571428571
C2_EP	86	vase	34	0.3261580895360162	0.4439823623642406	0.5529411764705883
C2_EP	87	scissors	4	0.2886138613861386	0.3481848184818482	0.525
C2_EP	88	teddy bear	34	0.4236073862025193	0.6925519362278	0.6235294117647059
C2_EP	89	hair drier	0	nan	nan	nan
C2_EP	90	toothbrush	7	0.41009073792064626	0.6672167216721672	0.6714285714285714
