surface	repeat	run	wall_us	process_cpu_us
model4final_model9_sched_other	0	56	21154.7	78763
model4final_model9_sched_other	0	57	21300.6	78840.6
model4final_model9_sched_other	0	58	21139.6	79111.7
model4final_model9_sched_other	0	59	21229.8	78788.1
model4final_model9_sched_other	0	60	21244.5	78845.1
model4final_model9_sched_other	0	61	21209.9	78824.4
model4final_model9_sched_other	0	62	21189.2	79009.2
model4final_model9_sched_other	0	63	21170.3	78636.6
model4final_model9_sched_other	0	64	21146.7	78910.7
model4final_model9_sched_other	0	65	21173.1	78632.7
model4final_model9_sched_other	0	66	21072.1	78758.3
model4final_model9_sched_other	0	67	21144.6	78659.1
model4final_model9_sched_other	0	68	21154.3	78694.4
model4final_model9_sched_other	0	69	21119.8	78867.7
model4final_model9_sched_other	0	70	26004	83367.2
model4final_model9_sched_other	0	71	21922.8	79210.2
model4final_model9_sched_other	0	72	21246.2	78993.5
model4final_model9_sched_other	0	73	21173.6	78885.8
model4final_model9_sched_other	0	74	21101.4	78940.5
model4final_model9_sched_other	0	75	21222.6	79102.6
model4final_model9_sched_other	0	76	21107.6	79102
model4final_model9_sched_other	0	77	21091.9	78780.8
model4final_model9_sched_other	0	78	21298	79062.2
model4final_model9_sched_other	0	79	21234.7	79076.5
model4final_model9_sched_other	0	80	21116.3	78749.7
model4final_model9_sched_other	0	81	21157.7	78830.6
model4final_model9_sched_other	0	82	21401	79172.5
model4final_model9_sched_other	0	83	21230.3	78906.2
model4final_model9_sched_other	0	84	21226.8	79230.7
model4final_model9_sched_other	0	85	21253.3	78733.7
model4final_model9_sched_other	0	86	21044.9	78482
model4final_model9_sched_other	0	87	21056.1	78758.2
model4final_model9_sched_other	0	88	21294	79425.4
model4final_model9_sched_other	0	89	21303.3	79145.5
model4final_model9_sched_other	0	90	21102.7	78745.5
model4final_model9_sched_other	0	91	21198.6	78761
model4final_model9_sched_other	0	92	21006.5	78458.7
model4final_model9_sched_other	0	93	21063.8	78383.3
model4final_model9_sched_other	0	94	21115.6	78840
model4final_model9_sched_other	0	95	21338.8	79399.5
model4final_model9_sched_other	0	96	21178.8	78865.5
model4final_model9_sched_other	0	97	21170.3	79082.4
model4final_model9_sched_other	0	98	21299.6	78897
model4final_model9_sched_other	0	99	21170	79010.7
model4final_model9_sched_other	1	0	21145	78751.6
model4final_model9_sched_other	1	1	21111.3	78674.2
model4final_model9_sched_other	1	2	21225.3	78930
model4final_model9_sched_other	1	3	21216.8	79009.8
model4final_model9_sched_other	1	4	21316.1	79103.3
model4final_model9_sched_other	1	5	21055.9	78285
model4final_model9_sched_other	1	6	21097.7	78440.2
model4final_model9_sched_other	1	7	23739	81835.4
model4final_model9_sched_other	1	8	21293.2	78828.8
model4final_model9_sched_other	1	9	21084.9	78871.6
model4final_model9_sched_other	1	10	21272.4	79040.8
model4final_model9_sched_other	1	11	21230.4	78826.8
model4final_model9_sched_other	1	12	21041.9	78628.7
model4final_model9_sched_other	1	13	21317.7	79145.5
model4final_model9_sched_other	1	14	21103.1	78516.8
model4final_model9_sched_other	1	15	21063.7	78270.3
model4final_model9_sched_other	1	16	21128.5	78366.7
